Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
25.6,-1.3,159,412,Koi Márk,1,FTC,F3,Tiszaújváros (HUN),2017.4.29
25.65,-0.3,160,413,Mészáros Balázs,1,A-Plast Ikarus BSE,F2,Budapest (HUN),2017.7.01
25.71,-1.0,161,414,Varga Gergő,1,Haladás VSE,H2,Miskolc (HUN),2017.6.25
25.71,1.7,-,414,Rédei Tamás,99,FTC,F2,Budapest (HUN),2017.8.19
25.74,-1.4,-,416,Karsai Dominik,99,KSI SE,F2,Budapest (HUN),2017.6.04
25.79,-1.4,162,417,Smelka Károly,1,FTC,F5,Tiszaújváros (HUN),2017.4.29
25.98,1.7,163,418,Szlovák Balázs,98,KSI SE,F2,Budapest (HUN),2017.8.19
26.03,0.0,164,419,Márton Ferenc,1,AC Bonyhád,H5,Miskolc (HUN),2017.6.25
26.06,-0.6,165,420,Horváth Attila,85,A-Plast Ikarus BSE,F2,Budapest (HUN),2017.8.19
26.09,-0.2,166,421,Károlyi Soma,3,ARAK,F2,Veszprém (HUN),2017.6.14
26.13,-0.7,167,422,Ferenc Ákos,1,MATE - GEAC,H4,Miskolc (HUN),2017.6.25
26.36,0.1,168,423,Oláh Márton,1,UTE,F3,Budapest (HUN),2017.6.04
26.68,-0.2,169,424,Dabosi Marcell,4,VEDAC,F2,Veszprém (HUN),2017.6.14
26.73,-0.2,170,425,Cser-Palkovics Gergely,2,ARAK,F2,Veszprém (HUN),2017.6.14
27.18,-2.2,171,426,Bujdosó Áron,1,Tiszaújvárosi SC,F4,Tiszaújváros (HUN),2017.4.29
27.24,-0.7,-,427,Bujdosó Áron,1,Tiszaújvárosi SC,H4,Miskolc (HUN),2017.6.25
21.13,0.1,1,1,Szabó László,91,FTC,F1,Budapest (HUN),2018.6.02
21.13,0.2,-,1,Szabó László,91,FTC,F1,Székesfehérvár (HUN),2018.6.24
21.15,0.2,2,3,Boros Bence,96,Szolnoki MÁV-SE,F1,Székesfehérvár (HUN),2018.6.24
21.2,0.2,3,4,Máté Tamás,98,BHSE,F1,Székesfehérvár (HUN),2018.6.24
21.25,1.3,4,5,Farkas Bence,2,DOVASE,H2,Buenos Aires (ARG),2018.10.16
21.28,0.0,-,6,Boros Bence,96,Szolnoki MÁV-SE,F1,Miskolc (HUN),2018.6.1
21.43,0.9,-,7,Szabó László,91,FTC,H2,Székesfehérvár (HUN),2018.6.24
21.46,0.2,5,8,Szabó Dániel,97,ARAK,F1,Székesfehérvár (HUN),2018.6.24
21.49,0.2,6,9,Wahl Zoltán,0,Budafoki MTE,F1,Székesfehérvár (HUN),2018.6.24
21.53,0.0,-,10,Boros Bence,96,Szolnoki MÁV-SE,F1,Miskolc (HUN),2018.5.13
21.55,1.9,-,11,Farkas Bence,2,DOVASE,SF1,Győr (HUN),2018.7.07
21.56,0.0,-,12,Máté Tamás,98,BHSE,F1,Miskolc (HUN),2018.5.13
21.56,0.0,-,12,Szabó László,91,FTC,F1,Budapest (HUN),2018.8.26
21.59,0.0,7,14,Eszes Dániel,99,Dunakeszi VSE,F1,Miskolc (HUN),2018.5.13
21.61,0.8,-,15,Máté Tamás,98,BHSE,H1,Székesfehérvár (HUN),2018.6.24
21.62,0.0,-,16,Máté Tamás,98,BHSE,F1,Miskolc (HUN),2018.6.1
21.63,0.0,8,17,Bézsenyi Gergely,91,MATE - GEAC,F1,Miskolc (HUN),2018.5.13
21.64,-0.3,-,18,Máté Tamás,98,BHSE,H1,Miskolc (HUN),2018.6.1
21.66,0.7,-,19,Wahl Zoltán,0,Budafoki MTE,F1,Győr (HUN),2018.5.19
21.67,0.0,9,20,Kádasi Zalán,94,BHSE,F1,Budapest (HUN),2018.7.28
21.69,-1.0,-,21,Szabó László,91,FTC,F1,Tiszaújváros (HUN),2018.4.28
21.69,1.3,-,21,Farkas Bence,2,DOVASE,H3,Győr (HUN),2018.7.06
21.69,0.0,-,21,Bézsenyi Gergely,91,MATE - GEAC,F1,Budapest (HUN),2018.7.28
21.69,-0.2,-,21,Szabó László,91,FTC,F1,Budapest (HUN),2018.8.18
21.72,0.2,10,25,Sipos János,91,Szolnoki MÁV-SE,F1,Székesfehérvár (HUN),2018.6.24
21.72,-0.7,-,25,Szabó László,91,FTC,F1,Székesfehérvár (HUN),2018.7.02
21.75,0.1,11,27,Boda Boldizsár,98,Haladás VSE,F1,Budapest (HUN),2018.6.02
21.76,0.1,-,28,Bézsenyi Gergely,91,MATE - GEAC,F1,Budapest (HUN),2018.6.02
21.76,0.8,-,28,Wahl Zoltán,0,Budafoki MTE,H1,Székesfehérvár (HUN),2018.6.24
21.76,0.8,-,28,Szabó Dániel,97,ARAK,H1,Székesfehérvár (HUN),2018.6.24
21.79,0.1,-,31,Wahl Zoltán,0,Budafoki MTE,F1,Miskolc (HUN),2018.6.1
21.82,0.0,-,32,Bézsenyi Gergely,91,MATE - GEAC,F1,Budapest (HUN),2018.8.26
21.9,-0.2,-,33,Farkas Bence,2,DOVASE,H1,Buenos Aires (ARG),2018.10.13
21.91,-0.3,-,34,Boros Bence,96,Szolnoki MÁV-SE,H1,Miskolc (HUN),2018.6.1
21.91,0.0,12,34,Tasi Tibor,96,NYSC,F1,Miskolc (HUN),2018.6.1
21.91,0.8,-,34,Bézsenyi Gergely,91,MATE - GEAC,H1,Székesfehérvár (HUN),2018.6.24
21.92,0.7,-,37,Farkas Bence,2,DOVASE,F1,Győr (HUN),2018.6.17
21.95,0.9,-,38,Boros Bence,96,Szolnoki MÁV-SE,H2,Székesfehérvár (HUN),2018.6.24
21.95,-0.7,13,38,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F1,Székesfehérvár (HUN),2018.7.02
21.99,-2.7,-,40,Wahl Zoltán,0,Budafoki MTE,F1,Vyskov (CZE),2018.6.16
22.01,0.1,14,41,Pisch Milán,99,ARAK,F1,Miskolc (HUN),2018.6.1
22.01,0.2,-,41,Farkas Bence,2,DOVASE,F1,Budapest (HUN),2018.9.02
22.02,0.0,-,43,Farkas Bence,2,DOVASE,H6,Győr (HUN),2018.6.17
22.03,0.0,-,44,Boda Boldizsár,98,Haladás VSE,F1,Miskolc (HUN),2018.6.1
22.03,1.2,15,44,Pozsgai Dániel,93,FTC,F2,Székesfehérvár (HUN),2018.9.09
22.04,1.0,16,46,Varga Dániel,97,FTC,F2,Budapest (HUN),2018.7.28
22.05,0.0,17,47,Kovács Miklós,93,Békéscsabai AC,F1,Miskolc (HUN),2018.5.13
22.06,-0.7,18,48,Kemény Dávid,95,Vasas,F1,Székesfehérvár (HUN),2018.7.02
22.07,0.0,19,49,Szeles Bálint,98,Egri Sportiskola SE,F1,Miskolc (HUN),2018.6.1
22.08,1.9,-,50,Farkas Bence,2,DOVASE,F,Győr (HUN),2018.7.07
22.09,-0.3,-,51,Tasi Tibor,96,NYSC,H1,Miskolc (HUN),2018.6.1
22.12,0.0,-,52,Erdélyi Zoltán,95,Szekszárdi Sportközpont,F5,Budapest (HUN),2018.6.02
22.12,0.9,-,52,Sipos János,91,Szolnoki MÁV-SE,H2,Székesfehérvár (HUN),2018.6.24
22.12,1.3,20,52,Baki Barnabás,99,ZALASZÁM-ZAC,F1,Budapest (HUN),2018.6.29
22.13,0.2,-,55,Kovács Miklós,93,Békéscsabai AC,F1,Székesfehérvár (HUN),2018.6.24
22.14,0.0,-,56,Szeles Bálint,98,Egri Sportiskola SE,H2,Miskolc (HUN),2018.6.09
22.14,-0.8,21,56,Soltész Dávid,99,Szolnoki MÁV-SE,H1,Miskolc (HUN),2018.6.1
22.14,0.0,-,56,Kemény Dávid,95,Vasas,F1,Budapest (HUN),2018.7.28
22.15,0.0,-,59,Sipos János,91,Szolnoki MÁV-SE,F1,Miskolc (HUN),2018.5.13
22.15,0.7,-,59,Soltész Dávid,99,Szolnoki MÁV-SE,F1,Győr (HUN),2018.5.19
22.16,1.2,22,61,Osztrogonácz András,94,BHSE,F2,Székesfehérvár (HUN),2018.9.09
22.17,1.2,-,62,Varga Dániel,97,FTC,F2,Székesfehérvár (HUN),2018.9.09
22.19,0.1,-,63,Soltész Dávid,99,Szolnoki MÁV-SE,F1,Miskolc (HUN),2018.6.1
22.21,1.0,23,64,Kővári Tamás,93,BHSE,F2,Budapest (HUN),2018.7.28
22.22,0.9,-,65,Kovács Miklós,93,Békéscsabai AC,H2,Székesfehérvár (HUN),2018.6.24
22.24,-0.5,-,66,Wahl Zoltán,0,Budafoki MTE,H3,Miskolc (HUN),2018.6.1
22.24,-0.7,-,66,Osztrogonácz András,94,BHSE,F1,Székesfehérvár (HUN),2018.7.02
22.26,0.9,24,68,Orosz Zoltán,92,BHSE,H2,Székesfehérvár (HUN),2018.6.24
22.26,0.1,-,68,Soltész Dávid,99,Szolnoki MÁV-SE,F1,Budapest (HUN),2018.9.02
22.27,-0.7,-,70,Pisch Milán,99,ARAK,H2,Miskolc (HUN),2018.6.1
22.27,-0.2,-,70,Farkas Bence,2,DOVASE,F1,Budapest (HUN),2018.8.18
22.29,0.5,25,72,Móricz Bálint,95,Haladás VSE,F2,Budapest (HUN),2018.6.02
22.29,0.0,-,72,Boda Boldizsár,98,Haladás VSE,H2,Miskolc (HUN),2018.6.09
22.3,-1.1,-,74,Tasi Tibor,96,NYSC,F,Kraków (POL),2018.7.08
22.31,-1.3,-,75,Wahl Zoltán,0,Budafoki MTE,F,Győr (HUN),2018.5.27
22.32,-0.5,-,76,Farkas Bence,2,DOVASE,F,Győr (HUN),2018.5.27
22.33,0.0,-,77,Kemény Dávid,95,Vasas,F1,Budapest (HUN),2018.8.26
22.34,0.9,-,78,Tasi Tibor,96,NYSC,H2,Székesfehérvár (HUN),2018.6.24
22.35,0.0,-,79,Osztrogonácz András,94,BHSE,F1,Budapest (HUN),2018.7.28
22.36,0.5,26,80,Havasi Róbert,91,UTE,F2,Budapest (HUN),2018.6.02
22.39,-0.7,27,81,Haufe Rajmund,0,FTC,H2,Miskolc (HUN),2018.6.1
22.4,-0.7,-,82,Tasi Tibor,96,NYSC,F1,Székesfehérvár (HUN),2018.7.02
22.4,1.2,-,82,Soltész Dávid,99,Szolnoki MÁV-SE,F2,Székesfehérvár (HUN),2018.9.09
22.42,0.8,-,84,Osztrogonácz András,94,BHSE,H1,Székesfehérvár (HUN),2018.6.24
22.43,0.1,-,85,Haufe Rajmund,0,FTC,F1,Miskolc (HUN),2018.6.1
22.43,0.9,-,85,Baki Barnabás,99,ZALASZÁM-ZAC,H2,Székesfehérvár (HUN),2018.6.24
22.43,0.8,-,85,Havasi Róbert,91,UTE,H1,Székesfehérvár (HUN),2018.6.24
22.44,0.7,-,88,Baki Barnabás,99,ZALASZÁM-ZAC,F1,Győr (HUN),2018.5.19
22.44,-2.5,-,88,Soltész Dávid,99,Szolnoki MÁV-SE,F,Győr (HUN),2018.5.27
22.45,-0.7,-,90,Orosz Zoltán,92,BHSE,F1,Székesfehérvár (HUN),2018.7.02
22.46,0.7,28,91,Halász Kristóf,2,DSC-SI,F1,Győr (HUN),2018.6.17
22.47,-1.0,-,92,Varga Dániel,97,FTC,F1,Tiszaújváros (HUN),2018.4.28
22.48,0.0,-,93,Kádasi Zalán,94,BHSE,F1,Budapest (HUN),2018.8.26
22.49,-0.7,-,94,Havasi Róbert,91,UTE,F1,Székesfehérvár (HUN),2018.7.02
22.5,0.5,-,95,Osztrogonácz András,94,BHSE,F2,Budapest (HUN),2018.6.02
22.53,-0.7,-,96,Baki Barnabás,99,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2018.7.02
22.54,0.7,29,97,Molnár Attila,2,SVSE,F1,Győr (HUN),2018.6.17
22.56,-0.5,30,98,Dienes Mátyás,1,ZALASZÁM-ZAC,F,Győr (HUN),2018.5.27
22.57,0.1,-,99,Baki Barnabás,99,ZALASZÁM-ZAC,F1,Miskolc (HUN),2018.6.1
22.57,1.3,31,99,Czipó Marcell,1,KSI SE,H3,Győr (HUN),2018.6.17
22.59,1.3,-,101,Molnár Attila,2,SVSE,H3,Győr (HUN),2018.6.17
22.6,0.0,-,102,Osztrogonácz András,94,BHSE,F,Palafrugell (ESP),2018.5.26
22.61,0.0,-,103,Orosz Zoltán,92,BHSE,F1,Budapest (HUN),2018.7.28
22.62,-1.0,32,104,Orosz Bence,98,BHSE,F1,Tiszaújváros (HUN),2018.4.28
22.64,0.6,-,105,Halász Kristóf,2,DSC-SI,H4,Győr (HUN),2018.6.17
22.65,-0.3,33,106,Kiss Csaba,96,Tiszaújvárosi SC,H1,Miskolc (HUN),2018.6.1
22.66,-3.7,-,107,Baki Barnabás,99,ZALASZÁM-ZAC,F2,Vyskov (CZE),2018.6.16
22.66,0.0,34,107,Nagy Richárd,2,BHSE,F1,Budapest (HUN),2018.7.27
22.67,-0.5,-,109,Halász Kristóf,2,DSC-SI,F,Győr (HUN),2018.5.27
22.68,0.0,-,110,Osztrogonácz András,94,BHSE,F1,Budapest (HUN),2018.8.26
22.68,0.2,-,110,Molnár Attila,2,SVSE,F1,Budapest (HUN),2018.9.02
22.7,0.0,-,112,Czipó Marcell,1,KSI SE,F1,Budapest (HUN),2018.7.27
22.74,0.5,35,113,Gönczi Pál,91,BHSE,F2,Budapest (HUN),2018.6.02
22.75,0.1,36,114,Balogh Kristóf,99,Győri Atlétikai Club,F3,Budapest (HUN),2018.6.02
22.75,-0.5,36,114,Szabó Kristóf,99,NYSC,H3,Miskolc (HUN),2018.6.1
22.75,0.0,-,114,Orosz Bence,98,BHSE,F1,Miskolc (HUN),2018.6.1
22.75,1.3,36,114,Illovszky Dániel,0,BHSE,F1,Budapest (HUN),2018.6.29
22.76,-1.7,-,118,Farkas Bence,2,DOVASE,H2,Ptuj (SLO),2018.6.09
22.77,-0.8,-,119,Baki Barnabás,99,ZALASZÁM-ZAC,H1,Miskolc (HUN),2018.6.1
22.78,0.1,-,120,Baki Barnabás,99,ZALASZÁM-ZAC,F1,Budapest (HUN),2018.9.02
22.79,0.0,-,121,Kiss Csaba,96,Tiszaújvárosi SC,F1,Miskolc (HUN),2018.6.1
22.79,0.1,-,121,Szabó Kristóf,99,NYSC,F1,Miskolc (HUN),2018.6.1
22.79,0.0,-,121,Orosz Zoltán,92,BHSE,F1,Budapest (HUN),2018.8.26
22.79,0.2,-,121,Czipó Marcell,1,KSI SE,F1,Budapest (HUN),2018.9.02
22.8,-1.0,-,125,Halász Kristóf,2,DSC-SI,F1,Tiszaújváros (HUN),2018.4.28
22.8,-0.8,39,125,Felsmann Balázs,0,Vasas,H1,Miskolc (HUN),2018.6.1
22.81,0.7,-,127,Czipó Marcell,1,KSI SE,F1,Győr (HUN),2018.6.17
22.82,-0.5,-,128,Molnár Attila,2,SVSE,F,Győr (HUN),2018.5.27
22.82,0.5,-,128,Orosz Zoltán,92,BHSE,F2,Budapest (HUN),2018.6.02
22.82,0.1,40,128,Gáspár Ferenc,2,FTC,H1,Budapest (HUN),2018.7.27
22.83,-1.1,-,131,Baki Barnabás,99,ZALASZÁM-ZAC,F,Kraków (POL),2018.7.08
22.84,0.1,-,132,Felsmann Balázs,0,Vasas,F1,Miskolc (HUN),2018.6.1
22.85,1.1,-,133,Halász Kristóf,2,DSC-SI,H1,Ptuj (SLO),2018.6.09
22.85,0.0,-,133,Gáspár Ferenc,2,FTC,F1,Budapest (HUN),2018.7.27
22.86,0.0,41,135,Kovács Dániel,97,FTC,F1,Budapest (HUN),2018.7.28
22.87,0.8,-,136,Orosz Bence,98,BHSE,H1,Székesfehérvár (HUN),2018.6.24
22.88,0.7,42,137,Sárközi Dominik,99,Haladás VSE,F1,Győr (HUN),2018.5.19
22.88,-1.4,-,137,Baki Barnabás,99,ZALASZÁM-ZAC,F,Győr (HUN),2018.5.27
22.88,1.2,42,137,Téglási Ákos,0,NYSC,F2,Székesfehérvár (HUN),2018.9.09
22.89,0.7,44,140,Kalovits Balázs,0,BSC,F1,Győr (HUN),2018.5.19
22.91,-0.5,45,141,Gáspár Ferenc Balázs,2,,F,Győr (HUN),2018.5.27
22.91,0.2,-,141,Gáspár Ferenc,2,FTC,F1,Budapest (HUN),2018.9.02
22.92,1.4,-,143,Molnár Attila,2,SVSE,F3,Székesfehérvár (HUN),2018.9.09
22.93,0.1,-,144,Czipó Marcell,1,KSI SE,H1,Budapest (HUN),2018.7.27
22.93,1.2,-,144,Kővári Tamás,93,BHSE,F2,Székesfehérvár (HUN),2018.9.09
22.94,-1.4,-,146,Felsmann Balázs,0,Vasas,F2,Székesfehérvár (HUN),2018.7.02
22.95,0.5,-,147,Dienes Mátyás,1,ZALASZÁM-ZAC,H5,Győr (HUN),2018.6.17
22.95,-0.2,-,147,Czipó Marcell,1,KSI SE,F1,Budapest (HUN),2018.8.18
22.96,0.0,-,149,Orosz Bence,98,BHSE,H2,Miskolc (HUN),2018.6.09
22.97,-2.5,46,150,Dublinszki Iván,99,Miskolci Sportiskola,F2,Tiszaújváros (HUN),2018.4.28
22.97,0.0,46,150,Jerémiás Donát,0,A-Plast Ikarus BSE,F3,Budapest (HUN),2018.8.18
22.97,0.2,-,150,Nagy Richárd,2,BHSE,F1,Budapest (HUN),2018.9.02
22.98,-0.5,-,153,Illovszky Dániel,0,BHSE,H3,Miskolc (HUN),2018.6.1
23.01,1.0,-,154,Halász Kristóf,2,DSC-SI,H4,Győr (HUN),2018.7.06
23.04,0.7,48,155,Martinek Richárd,99,Dunakeszi VSE,F1,Győr (HUN),2018.5.19
23.05,0.0,49,156,Szigeti Csongor,97,VEDAC,H2,Miskolc (HUN),2018.6.09
23.05,0.1,-,156,Illovszky Dániel,0,BHSE,F1,Miskolc (HUN),2018.6.1
23.05,0.7,49,156,Ecker Tamás,1,Haladás VSE,H2,Győr (HUN),2018.6.17
23.05,1.0,49,156,Takács Ákos,82,BHSE,F2,Budapest (HUN),2018.7.28
23.06,-1.7,-,160,Nagy Richárd,2,BHSE,F3,Tiszaújváros (HUN),2018.4.28
23.06,-1.3,-,160,Balogh Kristóf,99,Győri Atlétikai Club,F,Győr (HUN),2018.5.27
23.06,0.5,-,160,Kiss Csaba,96,Tiszaújvárosi SC,F2,Budapest (HUN),2018.6.02
23.07,0.7,52,163,Pócs Dominik,1,Egri Sportiskola SE,H2,Győr (HUN),2018.6.17
23.07,0.9,-,163,Gönczi Pál,91,BHSE,H2,Székesfehérvár (HUN),2018.6.24
23.07,-1.4,-,163,Gönczi Pál,91,BHSE,F2,Székesfehérvár (HUN),2018.7.02
23.09,-0.2,53,166,Grill Dániel,96,Győri Atlétikai Club,F2,Budapest (HUN),2018.8.18
23.09,0.0,53,166,Steigerwald Ernő,2,Békéscsabai AC,F3,Budapest (HUN),2018.8.18
23.1,-0.5,-,168,Ecker Tamás,1,Haladás VSE,F,Győr (HUN),2018.5.27
23.1,0.1,55,168,Bediuk Ilia,98,DSC-SI,F3,Budapest (HUN),2018.6.02
23.11,-2.5,-,170,Dublinszki Iván,99,Miskolci Sportiskola,F,Győr (HUN),2018.5.27
23.11,0.6,56,170,Bundschu Patrik,1,Vasas,H4,Győr (HUN),2018.6.17
23.11,1.3,56,170,Bencsik Zsombor,99,FTC,F1,Budapest (HUN),2018.6.29
23.12,0.1,-,173,Nagy Richárd,2,BHSE,H1,Budapest (HUN),2018.7.27
23.13,-2.5,58,174,Győri Balázs,0,DSC-SI,F2,Tiszaújváros (HUN),2018.4.28
23.13,0.7,-,174,Bencsik Zsombor,99,FTC,F1,Győr (HUN),2018.5.19
23.14,1.4,-,176,Grill Dániel,96,Győri Atlétikai Club,F3,Székesfehérvár (HUN),2018.9.09
23.15,0.1,59,177,Tímár Bendegúz,0,Vasas,F3,Budapest (HUN),2018.6.02
23.15,-0.3,59,177,Fekete Gábor,98,FTC,H1,Miskolc (HUN),2018.6.1
23.15,-0.7,-,177,Sárközi Dominik,99,Haladás VSE,H2,Miskolc (HUN),2018.6.1
23.16,0.2,-,180,Bundschu Patrik,1,Vasas,F1,Budapest (HUN),2018.9.02
23.17,0.1,-,181,Sárközi Dominik,99,Haladás VSE,F1,Budapest (HUN),2018.9.02
23.18,-0.7,61,182,Kalácska Áron,0,Győri Atlétikai Club,H2,Miskolc (HUN),2018.6.1
23.18,0.1,-,182,Felsmann Balázs,0,Vasas,F1,Budapest (HUN),2018.9.02
23.19,-0.7,-,184,Balogh Kristóf,99,Győri Atlétikai Club,H2,Miskolc (HUN),2018.6.1
23.2,0.0,62,185,Telek Ádám,97,BHSE,F5,Budapest (HUN),2018.6.02
23.22,0.1,-,186,Ecker Tamás,1,Haladás VSE,F3,Budapest (HUN),2018.6.02
23.22,1.7,63,186,Csahóczi Csanád,2,Keszthely VDSE,H1,Győr (HUN),2018.6.17
23.23,0.7,-,188,Ecker Tamás,1,Haladás VSE,F1,Győr (HUN),2018.6.17
23.24,-1.3,64,189,Őry Tamás,96,Szekszárdi Sportközpont,F3,Székesfehérvár (HUN),2018.7.02
23.26,0.0,65,190,Kriszt Botond,96,MATE - GEAC,H2,Miskolc (HUN),2018.6.09
23.27,-0.9,-,191,Bediuk Ilia,98,DSC-SI,F4,Tiszaújváros (HUN),2018.4.28
23.28,1.1,66,192,Rádl Botond,2,Haladás VSE,F5,Győr (HUN),2018.5.19
23.28,1.7,66,192,Szaffián Zsombor,1,NYSC,H1,Győr (HUN),2018.6.17
23.3,-1.4,68,194,Domán Richárd,99,,F,Győr (HUN),2018.5.27
23.31,-0.8,69,195,Farkas Ádám,0,REAC SI SE,H1,Miskolc (HUN),2018.6.1
23.31,-1.4,-,195,Takács Ákos,82,BHSE,F2,Székesfehérvár (HUN),2018.7.02
23.32,0.2,-,197,Pócs Dominik,1,Egri Sportiskola SE,F1,Budapest (HUN),2018.9.02
23.32,1.4,-,197,Szaffián Zsombor,1,NYSC,F3,Székesfehérvár (HUN),2018.9.09
23.33,-0.3,-,199,Telek Ádám,97,BHSE,H1,Miskolc (HUN),2018.6.1
23.33,-0.8,70,199,Farkas Máté,99,Vasas,H1,Miskolc (HUN),2018.6.1
23.33,0.5,70,199,Tóth Gábor,2,MATE - GEAC,H5,Győr (HUN),2018.6.17
23.34,-0.5,72,202,Kismarton Balázs,1,,F,Győr (HUN),2018.5.27
23.35,0.0,-,203,Bundschu Patrik,1,Vasas,F1,Budapest (HUN),2018.7.27
23.36,0.5,73,204,Birizdó Ábel,1,FTC,H5,Győr (HUN),2018.6.17
23.36,0.7,-,204,Pócs Dominik,1,Egri Sportiskola SE,F1,Győr (HUN),2018.6.17
23.38,1.7,-,206,Rádl Botond,2,Haladás VSE,H1,Győr (HUN),2018.6.17
23.39,-0.5,-,207,Nagy Richárd,2,BHSE,F,Győr (HUN),2018.5.27
23.4,0.0,-,208,Őry Tamás,96,Szekszárdi Sportközpont,F5,Budapest (HUN),2018.6.02
23.4,-1.4,-,208,Bencsik Zsombor,99,FTC,F2,Székesfehérvár (HUN),2018.7.02
23.41,-1.3,-,210,Sárközi Dominik,99,Haladás VSE,F,Győr (HUN),2018.5.27
23.42,0.6,74,211,Vadászi Viktor,1,VEDAC,H4,Győr (HUN),2018.6.17
23.43,-0.8,-,212,Bencsik Zsombor,99,FTC,H1,Miskolc (HUN),2018.6.1
23.44,-2.5,-,213,Farkas Ádám,0,REAC SI SE,F,Győr (HUN),2018.5.27
23.45,0.2,-,214,Pócs Dominik,1,Egri Sportiskola SE,F2,Győr (HUN),2018.5.19
23.45,0.0,-,214,Ecker Tamás,1,Haladás VSE,F1,Budapest (HUN),2018.7.27
23.47,0.2,-,216,Ecker Tamás,1,Haladás VSE,F1,Budapest (HUN),2018.9.02
23.48,0.1,-,217,Bundschu Patrik,1,Vasas,H1,Budapest (HUN),2018.7.27
23.49,-1.3,75,218,Novák Boldizsár,0,ARAK,F3,Székesfehérvár (HUN),2018.7.02
23.5,0.0,-,219,Szigeti Csongor,97,VEDAC,F1,Miskolc (HUN),2018.6.1
23.51,-0.1,-,220,Gáspár Ferenc,2,FTC,F5,Tiszaújváros (HUN),2018.4.28
23.52,1.3,76,221,Sajgó Dávid,1,Vasas,H3,Győr (HUN),2018.6.17
23.53,1.1,-,222,Vadászi Viktor,1,VEDAC,F5,Győr (HUN),2018.5.19
23.54,0.2,-,223,Tóth Gábor,2,MATE - GEAC,F2,Győr (HUN),2018.5.19
23.54,0.7,77,223,Szabó Kristóf,99,Vasas,F1,Győr (HUN),2018.5.19
23.55,0.7,-,225,Bundschu Patrik,1,Vasas,F1,Győr (HUN),2018.6.17
23.56,0.2,78,226,Rády Bálint,2,Dunakeszi VSE,F4,Győr (HUN),2018.5.19
23.56,0.1,-,226,Ecker Tamás,1,Haladás VSE,H1,Budapest (HUN),2018.7.27
23.57,-2.4,79,228,Normann Márton,2,MATE - GEAC,F,Győr (HUN),2018.5.27
23.57,0.6,79,228,Bíró Dávid,2,DOVASE,H4,Győr (HUN),2018.6.17
23.59,-1.4,81,230,Kovács Ferenc,0,DSC-SI,F,Győr (HUN),2018.5.27
23.6,0.3,-,231,Szabó Kristóf,99,Vasas,F4,Budapest (HUN),2018.6.02
23.6,1.3,82,231,Dékány Botond,2,Szekszárdi Sportközpont,H3,Győr (HUN),2018.6.17
23.61,-1.3,-,233,Győri Balázs,0,DSC-SI,F,Győr (HUN),2018.5.27
23.61,0.3,-,233,Birizdó Ábel,1,FTC,F4,Budapest (HUN),2018.6.02
23.61,1.3,83,233,Rab Ákos,1,PSN - Pécsi Sportiskola,H3,Győr (HUN),2018.6.17
23.63,0.3,84,236,Lisztóczki János,72,UTE,F4,Budapest (HUN),2018.6.02
23.66,-1.4,-,237,Sárközi Dominik,99,Haladás VSE,F2,Székesfehérvár (HUN),2018.7.02
23.68,-1.5,85,238,Vágvölgyi Csaba,2,FTC,F,Győr (HUN),2018.5.27
23.7,-1.3,-,239,Csahóczi Csanád,2,Keszthely VDSE,F3,Székesfehérvár (HUN),2018.7.02
23.71,-2.5,-,240,Novák Boldizsár,0,ARAK,F,Győr (HUN),2018.5.27
23.71,-1.5,-,240,Tóth Gábor,2,MATE - GEAC,F,Győr (HUN),2018.5.27
23.72,-1.5,86,242,Török Gergely,2,Miskolci Sportiskola,F,Győr (HUN),2018.5.27
23.72,0.0,-,242,Normann Márton,2,MATE - GEAC,H6,Győr (HUN),2018.6.17
23.73,0.0,87,244,Góger Ádám,97,FTC,H2,Miskolc (HUN),2018.6.09
23.73,-0.8,-,244,Szabó Kristóf,99,Vasas,H1,Miskolc (HUN),2018.6.1
23.75,-1.3,-,246,Sajgó Dávid,1,Vasas,F3,Székesfehérvár (HUN),2018.7.02
23.77,-0.7,-,247,Novák Boldizsár,0,ARAK,H2,Miskolc (HUN),2018.6.1
23.78,0.0,-,248,Grill Dániel,96,Győri Atlétikai Club,H2,Miskolc (HUN),2018.6.09
23.79,0.0,-,249,Vágvölgyi Csaba,2,FTC,F1,Budapest (HUN),2018.7.27
23.81,0.0,-,250,Rády Bálint,2,Dunakeszi VSE,H6,Győr (HUN),2018.6.17
23.81,-1.4,-,250,Bundschu Patrik,1,Vasas,F2,Székesfehérvár (HUN),2018.7.02
23.82,-1.0,88,252,Kovács Tamás,96,Dunakeszi VSE,F1,Tiszaújváros (HUN),2018.4.28
23.83,0.3,89,253,Horváth Márk,0,Győri Atlétikai Club,F4,Budapest (HUN),2018.6.02
23.84,0.2,-,254,Vágvölgyi Csaba,2,FTC,F2,Győr (HUN),2018.5.19
23.86,0.2,90,255,Parai Dávid,1,BHSE,F2,Győr (HUN),2018.5.19
23.86,1.4,90,255,Szőke Barnabás,95,NYSC,F3,Székesfehérvár (HUN),2018.9.09
23.87,0.0,92,257,Balogh Levente,2,NYSC,H6,Győr (HUN),2018.6.17
23.88,0.7,-,258,Vágvölgyi Csaba,2,FTC,H2,Győr (HUN),2018.6.17
