Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:01.52,8,45,Nádházy Evelin,95,MATE - GEAC,F2,Budapest (HUN),2023.9.09
1:01.55,-,47,Lalik Petra,6,DVTK,F1,Kecskemét (HUN),2023.9.03
1:01.56,-,48,Kovács Léna,4,UTE,F1,Nyíregyháza (HUN),2023.6.11
1:01.57,-,49,Kovács Léna,4,UTE,F1,Budapest (HUN),2023.5.2
1:01.75,-,50,Dobránszky Laura,2,MATE - GEAC,F1,Budapest (HUN),2023.9.09
1:01.85,-,51,Lalik Petra,6,DVTK,F1,Budapest (HUN),2023.9.09
1:02.01,-,52,Dobránszky Laura,2,MATE - GEAC,F1,Nyíregyháza (HUN),2023.6.11
1:02.25,-,53,Kovács Léna,4,UTE,F1,Budapest (HUN),2023.5.28
1:02.41,-,54,Kovács Léna,4,UTE,F1,Tatabánya (HUN),2023.7.3
1:02.45,-,55,Lalik Petra,6,DVTK,F1,Budapest (HUN),2023.10.08
1:02.62,9,56,Kovács Viktória,7,Haladás VSE,F1,Győr (HUN),2023.6.25
1:02.69,10,57,Kovács Kíra,7,UTE,F1,Győr (HUN),2023.6.25
1:02.70,-,58,Dobránszky Laura,2,MATE - GEAC,F1,Budapest (HUN),2023.7.08
1:02.73,11,59,Kucsma Kinga,4,DVTK,F2,Budapest (HUN),2023.5.2
1:02.77,-,60,Kovács Kíra,7,UTE,F1,Tatabánya (HUN),2023.7.3
1:03.07,-,61,Dobránszky Laura,2,MATE - GEAC,F1,Budapest (HUN),2023.6.08
1:03.08,12,62,Ecseri Angéla,6,Szolnoki SC-SI,F1,Győr (HUN),2023.6.25
1:03.41,-,63,Kovács Viktória,7,Haladás VSE,F1,Budapest (HUN),2023.5.28
1:03.41,13,63,Ritter Lola,5,ARAK,F2,Budapest (HUN),2023.7.08
1:03.61,14,65,Tóth Fruzsina,0,Vasas,F3,Budapest (HUN),2023.9.09
1:03.71,-,66,Kucsma Kinga,4,DVTK,F1,Szolnok (HUN),2023.7.16
1:03.93,-,67,Kucsma Kinga,4,DVTK,F1,Budapest (HUN),2023.10.08
1:04.07,-,68,Kovács Kíra,7,UTE,F1,Budapest (HUN),2023.7.08
