Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
27.44,0.0,73,140,Németh Viola,7,Haladás VSE,F4,Nyíregyháza (HUN),2024.2.25
27.5,0.0,74,141,Körmendi Anna,6,NYSC,F2,Nyíregyháza (HUN),2024.1.27
27.51,0.0,75,142,Keczkó Emília,10,Vasas,F9,Nyíregyháza (HUN),2024.1.27
27.54,0.0,-,143,Schofhauser Debóra,6,SVSE,F3,Nyíregyháza (HUN),2024.2.25
27.57,0.0,-,144,Körmendi Anna,6,NYSC,F6,Nyíregyháza (HUN),2024.1.2
27.57,0.0,76,144,Pöltl Hanna,8,TSC-Geotech,F9,Nyíregyháza (HUN),2024.2.25
27.57,0.0,76,144,Szabó Niobé,11,ARAK,CE2,Budapest (HUN),2024.3.1
27.63,0.0,78,147,Rögler Kata,6,SMAFC,F4,Nyíregyháza (HUN),2024.2.25
27.65,0.0,79,148,Hoós Nikolett,4,BHSE,F7,Nyíregyháza (HUN),2024.1.2
27.66,0.0,-,149,Bucsák Villő,6,FTC,F3,Nyíregyháza (HUN),2024.2.25
27.68,0.0,-,150,Kaposi Fanni,7,Haladás VSE,F12,Budapest (HUN),2024.2.1
27.73,0.0,80,151,Horváth Laura,8,Veresegyház VSK,F8,Nyíregyháza (HUN),2024.2.25
27.76,0.0,-,152,Kaposi Fanni,7,Haladás VSE,F10,Budapest (HUN),2024.1.28
27.79,0.0,81,153,Németh Bíborka,8,Győri Atlétikai Club,F15,Budapest (HUN),2024.1.28
27.8,0.0,82,154,Veres Gréta,4,TFSE,F12,Budapest (HUN),2024.2.1
27.81,0.0,83,155,Turcsányi Eszter,4,UTE,F11,Nyíregyháza (HUN),2024.1.2
27.87,0.0,-,156,Németh Bíborka,8,Győri Atlétikai Club,F3,Nyíregyháza (HUN),2024.2.25
27.88,0.0,84,157,Mészáros Flóra,8,MATE - GEAC,F6,Nyíregyháza (HUN),2024.2.25
27.93,0.0,85,158,Vidics Edina,7,VEDAC,F5,Nyíregyháza (HUN),2024.2.25
27.93,0.0,85,158,Tuba Hanna,8,SZVSE,F5,Nyíregyháza (HUN),2024.2.25
27.94,0.0,87,160,Kovács Adrienn,7,ARAK,F4,Nyíregyháza (HUN),2024.2.25
27.97,0.0,-,161,Németh Viola,7,Haladás VSE,F11,Budapest (HUN),2024.2.1
27.99,0.0,88,162,Korányi Flóra,10,Vasas,F6,Nyíregyháza (HUN),2024.1.27
28.0,0.0,89,163,Shalaeva Mariia,8,TFSE,F15,Budapest (HUN),2024.2.1
28.02,0.0,90,164,Fadgyas Luca,11,A-Plast Ikarus BSE,CE12,Budapest (HUN),2024.3.1
28.07,0.0,-,165,Tuba Hanna,8,SZVSE,F7,Budapest (HUN),2024.2.1
28.07,0.0,91,165,Szommer Vivien,8,BHSE,F5,Nyíregyháza (HUN),2024.2.25
28.1,0.0,-,167,Kovács Adrienn,7,ARAK,F9,Budapest (HUN),2024.2.1
28.1,0.0,92,167,Kovács Mirtill,4,BHSE,F4,Budapest (HUN),2024.2.1
28.12,0.0,93,169,Lengyel Laura,8,SVSE,F6,Budapest (HUN),2024.2.1
28.13,0.0,94,170,Szikora Fanni,4,DSC-SI,F2,Nyíregyháza (HUN),2024.1.27
28.13,0.0,94,170,Darabos Lola,9,RKSK,F16,Budapest (HUN),2024.1.28
28.14,0.0,96,172,Kiss Enéh,6,MATE - GEAC,F5,Nyíregyháza (HUN),2024.2.25
28.16,0.0,-,173,Szikora Fanni,4,DSC-SI,F12,Nyíregyháza (HUN),2024.1.2
28.16,0.0,97,173,Varga Szonja,11,VEDAC,CE1,Budapest (HUN),2024.3.1
28.19,0.0,98,175,Mata Sára,11,UTE,CE13,Budapest (HUN),2024.3.1
28.2,0.0,-,176,Kovács Adrienn,7,ARAK,F14,Budapest (HUN),2024.1.28
28.2,0.0,99,176,Bóka Borbála,8,BHSE,F14,Budapest (HUN),2024.2.1
28.22,0.0,-,178,Bóka Borbála,8,BHSE,F5,Nyíregyháza (HUN),2024.2.25
28.23,0.0,-,179,Vidics Edina,7,VEDAC,F10,Budapest (HUN),2024.1.28
28.24,0.0,100,180,Árpádi Júlia,7,TFSE,F8,Budapest (HUN),2024.2.1
28.24,0.0,100,180,Tóth Fédra,7,Vasas,F9,Nyíregyháza (HUN),2024.2.25
28.25,0.0,-,182,Szommer Vivien,8,BHSE,F11,Nyíregyháza (HUN),2024.1.2
28.26,0.0,-,183,Kovács Kíra,7,UTE,F7,Nyíregyháza (HUN),2024.1.2
28.32,0.0,102,184,Magda Eszter,12,MTK Budapest,CE13,Budapest (HUN),2024.3.1
28.34,0.0,-,185,Bóka Borbála,8,BHSE,F2,Nyíregyháza (HUN),2024.1.2
28.35,0.0,103,186,Bogdán Regina,8,VEDAC,F8,Nyíregyháza (HUN),2024.2.25
28.35,0.0,103,186,Molnár Zulejka,11,ARAK,CE1,Budapest (HUN),2024.3.1
28.36,0.0,105,188,Panyik Emese,7,GYAK,F6,Nyíregyháza (HUN),2024.2.25
28.37,0.0,106,189,Gulyás Zóra,5,Kőszegi Lóránt FC,F4,Nyíregyháza (HUN),2024.2.25
28.4,0.0,107,190,Takács Gréta,9,A-Plast Ikarus BSE,F8,Budapest (HUN),2024.1.28
28.42,0.0,108,191,Walczer Fanni,7,Győri Atlétikai Club,F9,Nyíregyháza (HUN),2024.2.25
28.45,0.0,109,192,Varkoly Liza,12,BHSE,CE1,Budapest (HUN),2024.3.1
28.46,0.0,-,193,Vidics Edina,7,VEDAC,F15,Budapest (HUN),2024.2.1
28.46,0.0,110,193,Pap Luca,11,ZALASZÁM-ZAC,CE1,Budapest (HUN),2024.3.1
28.47,0.0,111,195,Honvári Abigél,7,TSC-Geotech,F4,Nyíregyháza (HUN),2024.1.27
28.48,0.0,112,196,Nyitrai Luca,7,BHSE,F7,Budapest (HUN),2024.2.1
28.49,0.0,-,197,Kovács Mirtill,4,BHSE,F9,Nyíregyháza (HUN),2024.1.2
28.5,0.0,-,198,Szommer Vivien,8,BHSE,F6,Budapest (HUN),2024.1.28
28.5,0.0,113,198,Kovács Mira,8,BHSE,F6,Nyíregyháza (HUN),2024.2.25
28.53,0.0,114,200,Püski Zselyke,5,VSD,F3,Nyíregyháza (HUN),2024.1.27
28.55,0.0,115,201,Kertész Márta,7,NYSC,F4,Nyíregyháza (HUN),2024.2.25
28.6,0.0,116,202,Bodnár Anna,7,Haladás VSE,F8,Budapest (HUN),2024.1.28
28.6,0.0,-,202,Kovács Mira,8,BHSE,F15,Budapest (HUN),2024.2.1
28.61,0.0,117,204,Burján Réka,3,BAB SE,F5,Nyíregyháza (HUN),2024.1.2
28.61,0.0,117,204,Lőrincz Tekla,5,SMAFC,F4,Nyíregyháza (HUN),2024.2.25
28.62,0.0,119,206,Rob Boglárka,11,UTE,CE3,Budapest (HUN),2024.3.1
28.65,0.0,-,207,Bóka Borbála,8,BHSE,F17,Budapest (HUN),2024.1.28
28.66,0.0,-,208,Panyik Emese,7,GYAK,F7,Budapest (HUN),2024.1.28
28.68,0.0,-,209,Nyitrai Luca,7,BHSE,F6,Nyíregyháza (HUN),2024.2.25
28.69,0.0,-,210,Kovács Mirtill,4,BHSE,F12,Budapest (HUN),2024.1.28
28.7,0.0,120,211,Gonda Jázmin,6,PVSK,F7,Budapest (HUN),2024.1.28
28.71,0.0,121,212,Habán Hanga,7,BHSE,F10,Budapest (HUN),2024.2.1
28.76,0.0,122,213,Kutrovits Diána,11,A-Plast Ikarus BSE,CE3,Budapest (HUN),2024.3.1
28.79,0.0,123,214,Molnár Lúcia,8,Haladás VSE,F15,Budapest (HUN),2024.1.28
28.79,0.0,123,214,Dunszt Regina,6,Szegedi RSC,F10,Budapest (HUN),2024.2.1
28.81,0.0,125,216,Bodó Bettina,5,FTC,F3,Budapest (HUN),2024.2.1
28.83,0.0,-,217,Kovács Mira,8,BHSE,F13,Budapest (HUN),2024.1.28
28.84,0.0,126,218,Ács Alíz,7,DSC-SI,F6,Nyíregyháza (HUN),2024.1.2
28.85,0.0,127,219,Mondi Napsugár,11,Szolnoki SC-SI,CE13,Budapest (HUN),2024.3.1
28.86,0.0,-,220,Burján Réka,3,BAB SE,F4,Nyíregyháza (HUN),2024.1.27
28.87,0.0,128,221,Marton Júlia,8,Dobó SE,F9,Nyíregyháza (HUN),2024.2.25
28.88,0.0,129,222,Gráf Petra,10,NYSC,F7,Nyíregyháza (HUN),2024.1.27
28.88,0.0,129,222,Erényi Hanna,7,BHSE,F9,Budapest (HUN),2024.2.1
28.88,0.0,-,222,Árpádi Júlia,7,TFSE,F5,Nyíregyháza (HUN),2024.2.25
28.88,0.0,129,222,Bartók Panna,7,MATE - GEAC,F8,Nyíregyháza (HUN),2024.2.25
28.9,0.0,-,226,Tuba Hanna,8,SZVSE,F18,Budapest (HUN),2024.1.28
28.91,0.0,132,227,Losonczi Lilla,5,FTC,F4,Budapest (HUN),2024.2.1
28.93,0.0,-,228,Erényi Hanna,7,BHSE,F6,Nyíregyháza (HUN),2024.2.25
28.94,0.0,133,229,Németh Gitta,9,NYSC,F7,Nyíregyháza (HUN),2024.1.2
28.94,0.0,133,229,Ujvári Jázmin,9,MTK Budapest,F17,Budapest (HUN),2024.1.28
28.96,0.0,-,231,Tuba Hanna,8,SZVSE,F12,Nyíregyháza (HUN),2024.1.2
28.97,0.0,135,232,Vas Mira,11,BHSE,CE2,Budapest (HUN),2024.3.1
28.98,NWI,136,233,Varga Cecília,78,KARC,F1,Budapest (HUN),2024.3.02
28.99,0.0,137,234,Nagy Orsolya,8,TFSE,F7,Nyíregyháza (HUN),2024.2.25
29.01,0.0,138,235,Soós Nóra,8,HÓDIÁK SE,F16,Budapest (HUN),2024.1.28
29.12,0.0,139,236,Torda Nikolett,4,FTC,F11,Budapest (HUN),2024.2.1
29.13,0.0,140,237,Bognár Liliána,8,Kőszegi Lóránt FC,F8,Nyíregyháza (HUN),2024.2.25
29.15,0.0,141,238,Szekér Dália,11,A-Plast Ikarus BSE,CE4,Budapest (HUN),2024.3.1
29.17,0.0,142,239,Zsuppán Kinga,11,ZALASZÁM-ZAC,CE6,Budapest (HUN),2024.3.1
29.19,0.0,143,240,Hati Izabella,7,MTK Budapest,F9,Budapest (HUN),2024.1.28
29.2,0.0,144,241,Szűcs Kitti,8,KARC,F12,Budapest (HUN),2024.2.1
