Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
14.74,2.0,13,98,Renner Luca,98,MATE - GEAC,F1,Miskolc (HUN),2017.5.14
14.77,0.0,-,99,Szűcs Noémi,97,HÓDIÁK SE,F,Veszprém (HUN),2017.7.22
14.77,0.0,-,99,Szűcs Noémi,97,HÓDIÁK SE,H1,Veszprém (HUN),2017.7.22
14.79,2.0,14,101,Molnár Judit,95,KSI SE,F1,Miskolc (HUN),2017.5.14
14.83,1.4,-,102,Renner Luca,98,MATE - GEAC,CE1,Debrecen (HUN),2017.5.2
14.87,2.0,-,103,Szűcs Noémi,97,HÓDIÁK SE,F1,Miskolc (HUN),2017.5.14
14.88,1.2,-,104,Molnár Judit,95,KSI SE,H1,Székesfehérvár (HUN),2017.6.1
14.94,1.8,15,105,Szabó Beatrix,95,MTK Budapest,F2,Szekszárd (HUN),2017.5.14
14.99,1.6,-,106,Molnár Judit,95,KSI SE,F,Székesfehérvár (HUN),2017.6.1
15.04,0.4,-,107,Molnár Judit,95,KSI SE,H1,Budapest (HUN),2017.6.03
15.05,1.4,-,108,Szabó Beatrix,95,MTK Budapest,CE1,Debrecen (HUN),2017.5.2
15.11,1.8,16,109,Kiricsi Berill,97,SZoESE,F2,Szekszárd (HUN),2017.5.14
15.11,0.1,-,109,Szabó Beatrix,95,MTK Budapest,CE,Budapest (HUN),2017.6.3
15.14,1.2,-,111,Szabó Beatrix,95,MTK Budapest,CE4,Bydgoszcz (POL),2017.7.13
15.15,0.9,-,112,Juhász Lilla,93,Haladás VSE,F,Greensboro (USA),2017.5.14
15.24,-1.4,-,113,Hári Anna,97,ZALASZÁM-ZAC,F2,Székesfehérvár (HUN),2017.9.1
15.29,0.4,17,114,Csernyánszky Flóra,99,MATE - GEAC,H1,Budapest (HUN),2017.6.03
15.33,1.6,18,115,Osváth Erzsébet,97,Haladás VSE,F,Székesfehérvár (HUN),2017.6.1
15.34,-1.4,19,116,Mátó Sára,0,ARAK,F2,Székesfehérvár (HUN),2017.9.1
15.35,1.8,20,117,Hargitai Vanda,97,BSC,F2,Szekszárd (HUN),2017.5.14
15.37,1.2,-,118,Osváth Erzsébet,97,Haladás VSE,H2,Székesfehérvár (HUN),2017.6.1
15.44,0.3,-,119,Szabó Beatrix,95,MTK Budapest,F,Budapest (HUN),2017.6.17
15.46,0.3,-,120,Molnár Judit,95,KSI SE,F,Budapest (HUN),2017.6.17
15.47,0.3,-,121,Osváth Erzsébet,97,Haladás VSE,F,Budapest (HUN),2017.6.17
15.5,-0.4,-,122,Edőcs Fanni,98,Miskolci Sportiskola,F,Budapest (HUN),2017.8.26
15.52,1.2,21,123,Varga Eszter,0,Haladás VSE,H2,Székesfehérvár (HUN),2017.6.1
15.63,0.1,-,124,Csernyánszky Flóra,99,MATE - GEAC,F,Székesfehérvár (HUN),2017.5.28
15.65,1.8,-,125,Csernyánszky Flóra,99,MATE - GEAC,F2,Miskolc (HUN),2017.5.14
15.71,0.0,-,126,Szűcs Noémi,97,HÓDIÁK SE,F,Budapest (HUN),2017.9.02
15.8,2.0,22,127,Barizs Boglárka,97,Ócsa SE,F1,Miskolc (HUN),2017.5.14
15.93,-1.4,-,128,Varga Eszter,0,Haladás VSE,F2,Székesfehérvár (HUN),2017.9.1
16.11,1.8,23,129,Pőcze Kinga,1,Dunakeszi VSE,F2,Miskolc (HUN),2017.5.14
16.18,1.4,24,130,Horváthné Nyeste Ágnes,97,Békési DAC,CE1,Debrecen (HUN),2017.5.2
16.19,0.7,-,131,Csernyánszky Flóra,99,MATE - GEAC,F,Budapest (HUN),2017.8.18
16.22,-0.4,-,132,Csernyánszky Flóra,99,MATE - GEAC,F,Budapest (HUN),2017.8.26
16.37,-1.4,-,133,Csernyánszky Flóra,99,MATE - GEAC,F2,Székesfehérvár (HUN),2017.9.1
16.56,0.1,25,134,Marosi Viktória,1,MTK Budapest,CE,Budapest (HUN),2017.6.3
16.61,0.1,26,135,Urbán Kitti,98,BHSE,F,Székesfehérvár (HUN),2017.5.28
16.91,1.8,27,136,Szilágyi Petra,0,Békési DAC,F2,Miskolc (HUN),2017.5.14
16.91,0.1,27,136,Veres Bernadett,99,MTK Budapest,CE,Budapest (HUN),2017.6.3
16.92,-0.4,29,138,Kriszt Katalin,99,MATE - GEAC,F,Budapest (HUN),2017.8.26
16.96,-1.4,-,139,Osváth Erzsébet,97,Haladás VSE,F2,Székesfehérvár (HUN),2017.9.1
17.2,1.6,-,140,Veres Bernadett,99,MTK Budapest,CE2,Debrecen (HUN),2017.5.2
17.36,1.4,-,141,Szilágyi Petra,0,Békési DAC,CE1,Debrecen (HUN),2017.5.2
17.46,0.0,30,142,Molnár Angéla,84,Margitszigeti AC,H2,Budapest (HUN),2017.6.03
12.86,+1.9,1,1,Kozák Luca,96,DSC-SI,F1,Székesfehérvár (HUN),2018.6.23
12.95,+1.9,2,2,Kerekes Gréta,92,DSC-SI,F1,Székesfehérvár (HUN),2018.6.23
12.96,+1.1,-,3,Kozák Luca,96,DSC-SI,F1,Győr (HUN),2018.5.2
12.96,+0.3,-,3,Kozák Luca,96,DSC-SI,SF3,Berlin (GER),2018.8.09
13.02,+0.5,-,5,Kozák Luca,96,DSC-SI,F1,St. Pölten (AUT),2018.5.31
13.03,+0.1,-,6,Kozák Luca,96,DSC-SI,H2,St. Pölten (AUT),2018.5.31
13.03,+1.0,-,6,Kerekes Gréta,92,DSC-SI,F,Sollentuna (SWE),2018.6.28
13.03,+0.2,-,6,Kozák Luca,96,DSC-SI,H2,London (GBR),2018.7.22
13.04,+1.0,-,9,Kozák Luca,96,DSC-SI,F,Praha (CZE),2018.6.04
13.12,+1.2,-,10,Kerekes Gréta,92,DSC-SI,H1,Székesfehérvár (HUN),2018.6.23
13.12,+0.7,-,10,Kozák Luca,96,DSC-SI,H2,Székesfehérvár (HUN),2018.7.02
13.13,-0.2,-,12,Kerekes Gréta,92,DSC-SI,H1,Székesfehérvár (HUN),2018.7.02
13.17,+1.0,-,13,Kerekes Gréta,92,DSC-SI,F,Praha (CZE),2018.6.04
13.18,+0.1,-,14,Kerekes Gréta,92,DSC-SI,F1,Genève (SUI),2018.6.09
13.19,+0.5,-,15,Kerekes Gréta,92,DSC-SI,F,Herouville Saint Clair (FRA),2018.6.14
13.19,+1.8,-,15,Kozák Luca,96,DSC-SI,H2,Székesfehérvár (HUN),2018.6.23
13.19,-0.6,-,15,Kozák Luca,96,DSC-SI,F,Birmingham (GBR),2018.8.18
13.2,0.0,-,18,Kozák Luca,96,DSC-SI,F1,Budapest (HUN),2018.8.25
13.21,-0.3,-,19,Kerekes Gréta,92,DSC-SI,F,Lignano Sabbiadoro (ITA),2018.7.11
13.21,NWI,-,19,Kozák Luca,96,DSC-SI,F,Chorzów (POL),2018.8.22
13.22,-0.4,-,21,Kozák Luca,96,DSC-SI,F3,Oordegem (BEL),2018.5.26
13.23,-1.3,-,22,Kozák Luca,96,DSC-SI,H2,Oordegem (BEL),2018.5.26
13.23,-0.1,-,22,Kerekes Gréta,92,DSC-SI,H2,Berlin (GER),2018.8.08
13.23,+0.2,-,22,Kerekes Gréta,92,DSC-SI,SF1,Berlin (GER),2018.8.09
13.26,+0.4,-,25,Kerekes Gréta,92,DSC-SI,F1,Budapest (HUN),2018.6.02
13.28,-0.6,-,26,Kerekes Gréta,92,DSC-SI,F,Marseille (FRA),2018.6.16
13.28,+1.4,3,26,Sorok Klaudia,98,Győri Atlétikai Club,F,Šamorín (SVK),2018.6.29
13.3,+0.4,-,28,Sorok Klaudia,98,Győri Atlétikai Club,F1,Budapest (HUN),2018.6.02
13.31,0.0,-,29,Kerekes Gréta,92,DSC-SI,F1,Budapest (HUN),2018.8.25
13.31,+0.8,-,29,Kozák Luca,96,DSC-SI,F1,Székesfehérvár (HUN),2018.9.09
13.35,+1.9,-,31,Sorok Klaudia,98,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2018.6.23
13.36,+1.1,4,32,Répási Petra,96,MATE - GEAC,F1,Miskolc (HUN),2018.6.09
13.36,+1.2,-,32,Sorok Klaudia,98,Győri Atlétikai Club,H1,Székesfehérvár (HUN),2018.6.23
13.36,+1.7,-,32,Sorok Klaudia,98,Győri Atlétikai Club,F,Kraków (POL),2018.7.08
13.36,+1.7,-,32,Kozák Luca,96,DSC-SI,F,Padova (ITA),2018.9.02
13.38,+1.7,-,36,Répási Petra,96,MATE - GEAC,F,Kraków (POL),2018.7.08
13.4,+1.5,-,37,Kozák Luca,96,DSC-SI,F1,Miskolc (HUN),2018.5.13
13.4,+1.1,-,37,Sorok Klaudia,98,Győri Atlétikai Club,F1,Győr (HUN),2018.5.2
13.43,-0.2,-,39,Sorok Klaudia,98,Győri Atlétikai Club,H1,Székesfehérvár (HUN),2018.7.02
13.47,+0.1,-,40,Sorok Klaudia,98,Győri Atlétikai Club,H1,St. Pölten (AUT),2018.5.31
13.48,+1.3,-,41,Sorok Klaudia,98,Győri Atlétikai Club,F,Sotteville (FRA),2018.7.17
13.49,+0.1,-,42,Répási Petra,96,MATE - GEAC,H1,Miskolc (HUN),2018.6.09
13.49,+1.9,-,42,Répási Petra,96,MATE - GEAC,F1,Székesfehérvár (HUN),2018.6.23
13.5,+0.5,-,44,Sorok Klaudia,98,Győri Atlétikai Club,F1,St. Pölten (AUT),2018.5.31
13.58,-0.2,-,45,Répási Petra,96,MATE - GEAC,H1,Székesfehérvár (HUN),2018.7.02
13.59,+1.1,-,46,Répási Petra,96,MATE - GEAC,F1,Győr (HUN),2018.5.2
13.59,+0.4,-,46,Répási Petra,96,MATE - GEAC,F1,Budapest (HUN),2018.6.02
13.59,+0.1,-,46,Sorok Klaudia,98,Győri Atlétikai Club,F1,Genève (SUI),2018.6.09
13.59,+0.8,-,46,Répási Petra,96,MATE - GEAC,F1,Székesfehérvár (HUN),2018.9.09
13.61,0.0,-,50,Répási Petra,96,MATE - GEAC,F1,Veszprém (HUN),2018.7.21
13.62,-0.3,-,51,Répási Petra,96,MATE - GEAC,H1,Veszprém (HUN),2018.7.21
13.63,-0.2,-,52,Sorok Klaudia,98,Győri Atlétikai Club,H1,Budapest (HUN),2018.6.02
13.64,0.0,5,53,Krizsán Xénia,93,MTK Budapest,CE,Berlin (GER),2018.8.09
13.64,0.0,-,53,Répási Petra,96,MATE - GEAC,F1,Budapest (HUN),2018.8.25
13.66,+1.8,-,55,Répási Petra,96,MATE - GEAC,H2,Székesfehérvár (HUN),2018.6.23
13.67,+0.2,-,56,Répási Petra,96,MATE - GEAC,F1,Budapest (HUN),2018.7.27
13.69,-1.2,-,57,Kerekes Gréta,92,DSC-SI,H2,Bydgoszcz (POL),2018.5.29
13.7,0.0,-,58,Kerekes Gréta,92,DSC-SI,H2,Budapest (HUN),2018.6.02
13.72,-1.0,-,59,Sorok Klaudia,98,Győri Atlétikai Club,H5,Oordegem (BEL),2018.5.26
13.74,+1.9,-,60,Krizsán Xénia,93,MTK Budapest,F1,Székesfehérvár (HUN),2018.6.23
13.76,+1.5,-,61,Répási Petra,96,MATE - GEAC,F1,Miskolc (HUN),2018.5.13
13.76,+0.1,-,61,Krizsán Xénia,93,MTK Budapest,CE2,Talence (FRA),2018.9.15
13.78,+0.4,-,63,Krizsán Xénia,93,MTK Budapest,CE1,Budapest (HUN),2018.7.27
13.79,0.0,-,64,Répási Petra,96,MATE - GEAC,H1,Budapest (HUN),2018.7.27
13.82,+0.4,6,65,Zsivoczky-Farkas Györgyi,85,BHSE,CE1,Budapest (HUN),2018.7.27
13.83,-0.2,-,66,Répási Petra,96,MATE - GEAC,H1,Budapest (HUN),2018.6.02
13.84,-0.3,-,67,Sorok Klaudia,98,Győri Atlétikai Club,H1,Veszprém (HUN),2018.7.21
13.87,-0.9,-,68,Sorok Klaudia,98,Győri Atlétikai Club,F1,Zalaegerszeg (HUN),2018.5.13
13.88,+1.8,-,69,Krizsán Xénia,93,MTK Budapest,H2,Székesfehérvár (HUN),2018.6.23
13.91,+1.4,-,70,Zsivoczky-Farkas Györgyi,85,BHSE,CE,Berlin (GER),2018.8.09
13.93,+0.1,-,71,Sorok Klaudia,98,Horn-Bercsényi DSE,H3,Berlin (GER),2018.8.08
14.0,+1.5,-,72,Zsivoczky-Farkas Györgyi,85,BHSE,F1,Miskolc (HUN),2018.5.13
14.02,+1.9,7,73,Nemes Rita,89,Miskolci Sportiskola,F1,Székesfehérvár (HUN),2018.6.23
14.06,+1.8,-,74,Nemes Rita,89,Miskolci Sportiskola,H2,Székesfehérvár (HUN),2018.6.23
14.25,+0.4,-,75,Nemes Rita,89,Miskolci Sportiskola,F1,Budapest (HUN),2018.6.02
14.26,+1.5,-,76,Nemes Rita,89,Miskolci Sportiskola,F1,Miskolc (HUN),2018.5.13
14.26,0.0,-,76,Nemes Rita,89,Miskolci Sportiskola,F1,Budapest (HUN),2018.8.25
14.3,0.0,-,78,Nemes Rita,89,Miskolci Sportiskola,H2,Budapest (HUN),2018.6.02
14.31,+1.5,8,79,Bacsa Fanni,1,Miskolci Sportiskola,F1,Miskolc (HUN),2018.5.13
14.39,+1.4,9,80,Furulyás Lili,0,UTE,F1,Budapest (HUN),2018.9.01
14.4,+0.2,-,81,Furulyás Lili,0,UTE,F1,Budapest (HUN),2018.7.27
14.42,+0.4,-,82,Nemes Rita,89,Miskolci Sportiskola,CE1,Győr (HUN),2018.5.19
14.43,+0.5,10,83,Mátó Sára,0,ARAK,F1,Miskolc (HUN),2018.6.09
14.44,-0.9,11,84,Sier Zsófia,95,BSC,F1,Zalaegerszeg (HUN),2018.5.13
14.48,0.0,-,85,Furulyás Lili,0,UTE,H1,Budapest (HUN),2018.7.27
14.49,+0.5,-,86,Furulyás Lili,0,UTE,F1,Miskolc (HUN),2018.6.09
14.52,+1.1,12,87,Kiricsi Berill,97,SZoESE,F1,Miskolc (HUN),2018.6.09
14.53,+1.1,-,88,Furulyás Lili,0,UTE,H1,Miskolc (HUN),2018.6.09
14.57,+1.1,-,89,Mátó Sára,0,ARAK,H1,Miskolc (HUN),2018.6.09
14.6,+0.4,-,90,Mátó Sára,0,ARAK,CE1,Győr (HUN),2018.5.19
14.61,-0.8,-,91,Nemes Rita,89,Miskolci Sportiskola,F1,Tiszaújváros (HUN),2018.4.28
14.63,+0.1,-,92,Kiricsi Berill,97,SZoESE,H1,Miskolc (HUN),2018.6.09
14.63,-0.3,-,92,Furulyás Lili,0,UTE,H1,Veszprém (HUN),2018.7.21
14.68,+0.1,13,94,Edőcs Fanni,98,Miskolci Sportiskola,H1,Miskolc (HUN),2018.6.09
14.68,+1.2,13,94,Varga Eszter,0,Haladás VSE,H1,Székesfehérvár (HUN),2018.6.23
14.79,+1.1,-,96,Edőcs Fanni,98,Miskolci Sportiskola,F1,Győr (HUN),2018.5.2
14.8,+0.4,-,97,Edőcs Fanni,98,Miskolci Sportiskola,F1,Budapest (HUN),2018.6.02
14.81,+1.2,15,98,Szűcs Noémi,97,HÓDIÁK SE,H1,Székesfehérvár (HUN),2018.6.23
14.83,+1.1,-,99,Szűcs Noémi,97,HÓDIÁK SE,F1,Miskolc (HUN),2018.6.09
14.84,+1.1,-,100,Edőcs Fanni,98,Miskolci Sportiskola,F1,Miskolc (HUN),2018.6.09
14.84,+0.5,-,100,Varga Eszter,0,Haladás VSE,F1,Miskolc (HUN),2018.6.09
14.84,+1.2,16,100,Molnár Judit,95,KSI SE,H1,Székesfehérvár (HUN),2018.6.23
14.84,0.0,-,100,Varga Eszter,0,Haladás VSE,F1,Budapest (HUN),2018.8.25
14.85,+1.1,17,104,Hári Anna,97,ZALASZÁM-ZAC,F1,Miskolc (HUN),2018.6.09
14.85,+1.9,-,104,Varga Eszter,0,Haladás VSE,F1,Székesfehérvár (HUN),2018.6.23
14.85,+0.2,-,104,Varga Eszter,0,Haladás VSE,F1,Budapest (HUN),2018.7.27
14.86,+1.9,-,107,Szűcs Noémi,97,HÓDIÁK SE,F1,Székesfehérvár (HUN),2018.6.23
14.88,-1.5,-,108,Furulyás Lili,0,UTE,F1,Vyskov (CZE),2018.6.16
14.9,+1.8,-,109,Hári Anna,97,ZALASZÁM-ZAC,H2,Székesfehérvár (HUN),2018.6.23
14.91,+1.1,-,110,Varga Eszter,0,Haladás VSE,H1,Miskolc (HUN),2018.6.09
14.92,+1.8,18,111,Csetényi Eszter,0,ARAK,H2,Székesfehérvár (HUN),2018.6.23
14.92,+1.2,-,111,Edőcs Fanni,98,Miskolci Sportiskola,H1,Székesfehérvár (HUN),2018.6.23
14.99,+1.1,19,113,Sztrehárszky Katinka,99,BHSE,H1,Miskolc (HUN),2018.6.09
15.01,-0.3,-,114,Varga Eszter,0,Haladás VSE,H1,Veszprém (HUN),2018.7.21
15.04,+1.1,-,115,Csetényi Eszter,0,ARAK,H1,Miskolc (HUN),2018.6.09
15.06,0.0,-,116,Edőcs Fanni,98,Miskolci Sportiskola,H2,Budapest (HUN),2018.6.02
15.12,-0.2,-,117,Molnár Judit,95,KSI SE,H1,Budapest (HUN),2018.6.02
15.12,+0.5,-,117,Sztrehárszky Katinka,99,BHSE,F1,Miskolc (HUN),2018.6.09
15.13,+0.8,-,119,Varga Eszter,0,Haladás VSE,F1,Székesfehérvár (HUN),2018.9.09
15.14,+0.1,-,120,Hári Anna,97,ZALASZÁM-ZAC,H1,Miskolc (HUN),2018.6.09
15.15,-0.9,-,121,Mátó Sára,0,ARAK,F1,Zalaegerszeg (HUN),2018.5.13
15.15,0.0,-,121,Furulyás Lili,0,UTE,F2,Zalaegerszeg (HUN),2018.5.13
15.16,+0.1,-,123,Szűcs Noémi,97,HÓDIÁK SE,H1,Miskolc (HUN),2018.6.09
15.18,+0.5,-,124,Varga Eszter,0,Haladás VSE,F1,Zalaegerszeg (HUN),2018.5.19
15.19,-1.0,-,125,Varga Eszter,0,Haladás VSE,F2,Vyskov (CZE),2018.6.16
15.2,-0.2,-,126,Kiricsi Berill,97,SZoESE,H1,Budapest (HUN),2018.6.02
15.21,+0.8,-,127,Hári Anna,97,ZALASZÁM-ZAC,F1,Székesfehérvár (HUN),2018.9.09
15.22,0.0,20,128,Hargitai Vanda,97,BSC,F2,Zalaegerszeg (HUN),2018.5.13
15.25,-0.9,-,129,Hári Anna,97,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2018.5.13
15.25,0.0,-,129,Sztrehárszky Katinka,99,BHSE,F1,Budapest (HUN),2018.8.25
15.26,+1.1,-,131,Molnár Judit,95,KSI SE,F1,Győr (HUN),2018.5.2
15.27,+0.2,-,132,Sztrehárszky Katinka,99,BHSE,F1,Budapest (HUN),2018.7.27
15.28,+0.5,-,133,Csetényi Eszter,0,ARAK,F1,Miskolc (HUN),2018.6.09
15.29,0.0,-,134,Varga Eszter,0,Haladás VSE,H1,Budapest (HUN),2018.7.27
15.33,-0.3,-,135,Molnár Judit,95,KSI SE,H1,Veszprém (HUN),2018.7.21
15.33,0.0,-,135,Varga Eszter,0,Haladás VSE,F1,Veszprém (HUN),2018.7.21
15.37,0.0,-,137,Edőcs Fanni,98,Miskolci Sportiskola,F2,Miskolc (HUN),2018.5.13
15.39,0.0,-,138,Molnár Judit,95,KSI SE,F2,Miskolc (HUN),2018.5.13
15.41,-0.9,-,139,Kiricsi Berill,97,SZoESE,F1,Zalaegerszeg (HUN),2018.5.13
15.41,+0.4,21,139,Szabó Beatrix,95,MTK Budapest,CE1,Győr (HUN),2018.5.19
15.45,0.0,-,141,Molnár Judit,95,KSI SE,F1,Budapest (HUN),2018.8.25
15.46,-1.6,-,142,Sztrehárszky Katinka,99,BHSE,F,Győr (HUN),2018.5.27
15.47,+1.4,-,143,Sztrehárszky Katinka,99,BHSE,F1,Budapest (HUN),2018.9.01
15.51,0.0,-,144,Molnár Judit,95,KSI SE,F1,Veszprém (HUN),2018.7.21
15.52,+0.8,22,145,Dobránszky Laura,2,MATE - GEAC,F1,Székesfehérvár (HUN),2018.9.09
15.55,-1.6,-,146,Csetényi Eszter,0,ARAK,F,Győr (HUN),2018.5.27
15.6,0.0,-,147,Dobránszky Laura,2,MATE - GEAC,F2,Miskolc (HUN),2018.5.13
15.64,0.0,-,148,Csetényi Eszter,0,ARAK,F2,Zalaegerszeg (HUN),2018.5.13
15.66,-0.8,-,149,Edőcs Fanni,98,Miskolci Sportiskola,F1,Tiszaújváros (HUN),2018.4.28
15.66,0.0,-,149,Dobránszky Laura,2,MATE - GEAC,H1,Budapest (HUN),2018.7.27
15.66,0.0,-,149,Sztrehárszky Katinka,99,BHSE,H1,Budapest (HUN),2018.7.27
15.67,+0.8,-,152,Csetényi Eszter,0,ARAK,F1,Székesfehérvár (HUN),2018.9.09
15.73,+0.5,23,153,Gődény Pálma,0,FTC,F1,Miskolc (HUN),2018.6.09
15.78,-0.9,-,154,Varga Eszter,0,Haladás VSE,F1,Zalaegerszeg (HUN),2018.5.13
15.79,-0.9,-,155,Szabó Beatrix,95,MTK Budapest,F1,Zalaegerszeg (HUN),2018.5.13
15.79,+1.1,-,155,Sztrehárszky Katinka,99,BHSE,F1,Győr (HUN),2018.5.2
15.83,0.0,24,157,Osváth Erzsébet,97,Haladás VSE,F2,Zalaegerszeg (HUN),2018.5.13
15.87,+1.1,25,158,Vanya Vivien,0,Soproni AC,H1,Miskolc (HUN),2018.6.09
15.89,+1.8,-,159,Sztrehárszky Katinka,99,BHSE,H2,Székesfehérvár (HUN),2018.6.23
15.9,+1.6,-,160,Gődény Pálma,0,FTC,F1,Budapest (HUN),2018.6.29
15.91,+1.1,-,161,Osváth Erzsébet,97,Haladás VSE,F1,Miskolc (HUN),2018.6.09
15.94,-0.8,-,162,Sztrehárszky Katinka,99,BHSE,F1,Tiszaújváros (HUN),2018.4.28
15.97,+1.1,-,163,Gődény Pálma,0,FTC,H1,Miskolc (HUN),2018.6.09
15.97,+0.5,-,163,Vanya Vivien,0,Soproni AC,F1,Miskolc (HUN),2018.6.09
16.0,0.0,26,165,Tóth Fruzsina,0,Vasas,F2,Zalaegerszeg (HUN),2018.5.13
16.0,-0.4,-,165,Sztrehárszky Katinka,99,BHSE,H1,Budapest (HUN),2018.8.18
16.03,+1.4,-,167,Vanya Vivien,0,Soproni AC,F1,Budapest (HUN),2018.9.01
16.06,+0.2,-,168,Dobránszky Laura,2,MATE - GEAC,F1,Budapest (HUN),2018.7.27
16.08,+0.4,-,169,Gődény Pálma,0,FTC,CE1,Budapest (HUN),2018.7.27
16.11,-0.8,-,170,Dobránszky Laura,2,MATE - GEAC,F1,Tiszaújváros (HUN),2018.4.28
16.19,+1.1,-,171,Vanya Vivien,0,Soproni AC,F1,Győr (HUN),2018.5.2
16.19,-1.5,-,171,Sztrehárszky Katinka,99,BHSE,F1,Budapest (HUN),2018.8.18
16.2,+1.4,-,173,Gődény Pálma,0,FTC,F1,Budapest (HUN),2018.9.01
16.26,+0.8,27,174,Ley Fanni,1,FTC,F1,Székesfehérvár (HUN),2018.9.09
16.31,0.0,-,175,Vanya Vivien,0,Soproni AC,H2,Budapest (HUN),2018.6.02
16.37,+0.3,28,176,Mórocz Boglárka,0,MAFC,CE2,Győr (HUN),2018.5.19
16.46,0.0,29,177,Csanádi Zsófia,96,TFSE,F2,Miskolc (HUN),2018.5.13
16.53,+0.1,-,178,Osváth Erzsébet,97,Haladás VSE,H1,Miskolc (HUN),2018.6.09
16.57,-1.6,-,179,Vanya Vivien,0,Soproni AC,F,Győr (HUN),2018.5.27
16.63,+0.3,30,180,Veres Bernadett,99,MTK Budapest,CE2,Győr (HUN),2018.5.19
16.73,0.0,-,181,Ley Fanni,1,FTC,F2,Zalaegerszeg (HUN),2018.5.13
16.78,-1.6,-,182,Gődény Pálma,0,FTC,F,Győr (HUN),2018.5.27
16.87,0.0,-,183,Vanya Vivien,0,Soproni AC,F1,Budapest (HUN),2018.8.25
16.91,-0.8,-,184,Mórocz Boglárka,0,MAFC,F1,Tiszaújváros (HUN),2018.4.28
17.07,0.0,31,185,Tóth-Farsang Evelin,89,SVSE,F2,Zalaegerszeg (HUN),2018.5.13
17.19,+0.4,32,186,Horváthné Nyeste Ágnes,97,Békési DAC,CE1,Győr (HUN),2018.5.19
17.27,+0.3,33,187,Fekete Fanni,0,Reménység Vác,CE2,Győr (HUN),2018.5.19
17.43,-1.6,34,188,Csighy Adrienn,0,A-Plast Ikarus BSE,F,Győr (HUN),2018.5.27
17.48,+0.3,35,189,Zsunyi-Horváth Anikó,89,Békési DAC,CE2,Győr (HUN),2018.5.19
17.51,+0.4,-,190,Fekete Fanni,0,Reménység Vác,CE1,Budapest (HUN),2018.7.27
17.79,+0.3,36,191,Szilágyi Petra,0,Békési DAC,CE2,Győr (HUN),2018.5.19
19.21,0.0,37,192,Szőke Anett,0,ZALASZÁM-ZAC,F2,Zalaegerszeg (HUN),2018.5.13
20.39,+0.4,38,193,Urbán Kitti,98,BHSE,CE1,Győr (HUN),2018.5.19
12.87,+1.0,1,1,Kozák Luca,96,DSC-SI,SF,Doha (QAT),2019.10.06
12.89,+1.6,-,2,Kozák Luca,96,DSC-SI,F1,Budapest (HUN),2019.7.27
12.89,+1.4,-,2,Kozák Luca,96,DSC-SI,F1,Budapest (HUN),2019.8.31
12.91,+0.8,-,4,Kozák Luca,96,DSC-SI,F,Székesfehérvár (HUN),2019.7.09
12.93,+0.8,2,5,Kerekes Gréta,92,DSC-SI,F,Székesfehérvár (HUN),2019.7.09
12.99,+1.6,-,6,Kerekes Gréta,92,DSC-SI,F1,Budapest (HUN),2019.7.27
12.99,+1.4,-,6,Kerekes Gréta,92,DSC-SI,F1,Budapest (HUN),2019.8.31
13.0,+0.4,-,8,Kozák Luca,96,DSC-SI,H3,Doha (QAT),2019.10.05
13.05,+1.3,-,9,Kerekes Gréta,92,DSC-SI,H2,Turku (FIN),2019.6.11
13.11,+1.9,-,10,Kozák Luca,96,DSC-SI,F,Sotteville (FRA),2019.7.16
13.11,+0.1,-,10,Kozák Luca,96,DSC-SI,F,Chorzów (POL),2019.9.14
13.11,+0.3,-,10,Kerekes Gréta,92,DSC-SI,H4,Doha (QAT),2019.10.05
13.16,NWI,-,13,Kerekes Gréta,92,DSC-SI,F,Minsk (BLR),2019.6.23
13.16,NWI,-,13,Kerekes Gréta,92,DSC-SI,F,Minsk (BLR),2019.6.25
13.2,+1.4,-,15,Kerekes Gréta,92,DSC-SI,H1,Budapest (HUN),2019.7.27
13.2,-1.1,-,15,Kozák Luca,96,DSC-SI,F,Sandnes (NOR),2019.8.11
13.24,-1.0,-,17,Kerekes Gréta,92,DSC-SI,F,Šamorín (SVK),2019.6.15
13.25,+0.8,-,18,Kerekes Gréta,92,DSC-SI,F,Turku (FIN),2019.6.11
13.25,-0.5,-,18,Kozák Luca,96,DSC-SI,F1,Székesfehérvár (HUN),2019.9.08
13.27,NWI,-,20,Kerekes Gréta,92,DSC-SI,F,Minsk (BLR),2019.6.26
13.34,-1.5,-,21,Kerekes Gréta,92,DSC-SI,H2,Šamorín (SVK),2019.6.15
13.34,-0.4,-,21,Kerekes Gréta,92,DSC-SI,F,Antalya (TUR),2019.9.16
13.36,+0.3,3,23,Krizsán Xénia,93,MTK Budapest,CE,Talence (FRA),2019.6.22
13.43,+1.3,-,24,Krizsán Xénia,93,MTK Budapest,CE,Götzis (AUT),2019.5.25
13.45,+1.5,-,25,Kozák Luca,96,DSC-SI,H1,Budapest (HUN),2019.6.21
13.46,0.0,-,26,Kozák Luca,96,DSC-SI,H2,Budapest (HUN),2019.7.27
13.5,-0.7,4,27,Sorok Klaudia,98,Horn-Bercsényi DSE,F1,Budapest (HUN),2019.6.15
13.51,+1.6,5,28,Répási Petra,96,MATE - GEAC,F1,Budapest (HUN),2019.7.27
