Eredmény,A.h.,Er.h.,Csapat,Típus,Helyszín,Dátum
43.15,19,25,DOVASE,F1,Zalaegerszeg (HUN),2019.6.02
43.34,20,26,DSC-SI - NYSC,F2,Miskolc (HUN),2019.5.11
43.37,21,27,Dunafok / A,F2,Győr (HUN),2019.5.11
43.41,22,28,Egri Sportiskola SE,F2,Miskolc (HUN),2019.5.11
43.45,-,29,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2019.7.2
43.49,23,30,"FTC ""B""",F1,Székesfehérvár (HUN),2019.9.07
43.54,24,31,Hungary U16,F,Ptuj (SLO),2019.9.28
43.55,-,32,"BHSE ""A""",H1,Zalaegerszeg (HUN),2019.6.02
43.58,25,33,Haladás VSE,F1,Budapest (HUN),2019.6.15
43.64,-,34,"Pannónia Príma ""B""",F2,Székesfehérvár (HUN),2019.9.07
43.67,26,35,SavArrA,F2,Győr (HUN),2019.5.11
43.67,-,35,"BHSE ""B""",F1,Budapest (HUN),2019.7.27
43.67,-,35,ARAK UP Akadémia,F1,Székesfehérvár (HUN),2019.9.07
43.73,-,38,DOVASE,H2,Zalaegerszeg (HUN),2019.6.02
43.74,27,39,Vasas A,F2,Győr (HUN),2019.5.11
43.86,28,40,Miskolci Sportiskola,F2,Miskolc (HUN),2019.5.11
44.0,-,41,Miskolci Sportiskola,F2,Székesfehérvár (HUN),2019.9.07
44.07,29,42,KSI SE,F2,Miskolc (HUN),2019.5.11
44.1,-,43,Vasas,H1,Zalaegerszeg (HUN),2019.6.02
44.18,-,44,Vasas,F1,Zalaegerszeg (HUN),2019.6.02
44.35,-,45,"FTC ""B""",F1,Győr (HUN),2019.5.11
44.42,30,46,Vasas B,F1,Győr (HUN),2019.5.11
44.45,-,47,ARAK UP Akadémia,F1,Zalaegerszeg (HUN),2019.6.02
44.83,-,48,Horn-Bercsényi DSE,F1,Zalaegerszeg (HUN),2019.6.02
44.98,-,49,ARAK UP Akadémia,F1,Zalaegerszeg (HUN),2019.6.02
45.05,31,50,Ikarus BSE,F1,Zalaegerszeg (HUN),2019.6.02
45.14,-,51,ARAK UP Akadémia,F1,Zalaegerszeg (HUN),2019.6.02
45.18,-,52,ZALASZÁM-ZAC,H2,Zalaegerszeg (HUN),2019.6.02
45.21,-,53,Ikarus BSE,H2,Zalaegerszeg (HUN),2019.6.02
45.32,-,54,SavArrA,F2,Székesfehérvár (HUN),2019.9.07
45.54,-,55,ARAK UP Akadémia,H1,Zalaegerszeg (HUN),2019.6.02
45.58,-,56,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2019.6.02
45.58,32,56,Dunakeszi VSE,F1,Budapest (HUN),2019.6.22
45.59,33,58,U23 Válogatott,F1,Zalaegerszeg (HUN),2019.6.01
45.61,-,59,KSI SE,H2,Zalaegerszeg (HUN),2019.6.02
45.73,34,60,MTK-UTE,F2,Győr (HUN),2019.5.11
45.89,35,61,Keszthely VDSE,F1,Zalaegerszeg (HUN),2019.6.02
45.95,-,62,"BHSE ""B""",H2,Zalaegerszeg (HUN),2019.6.02
46.09,-,63,ARAK UP Akadémia,F1,Székesfehérvár (HUN),2019.9.07
46.34,-,64,"BHSE ""B""",F1,Zalaegerszeg (HUN),2019.6.02
46.47,-,65,KSI SE,F1,Zalaegerszeg (HUN),2019.6.02
46.58,36,66,Albertirsai SE,F1,Miskolc (HUN),2019.5.11
46.58,-,66,Ikarus BSE,F1,Zalaegerszeg (HUN),2019.6.02
46.72,-,68,Vasas,F1,Budapest (HUN),2019.6.15
46.83,37,69,TFSE,F2,Miskolc (HUN),2019.5.11
46.94,38,70,POSTÁS SE,F2,Miskolc (HUN),2019.5.11
47.02,39,71,UTE,F1,Zalaegerszeg (HUN),2019.6.02
47.04,40,72,Csepeli DAC,F1,Székesfehérvár (HUN),2019.9.07
47.19,41,73,Szolnoki SC-SI,H1,Zalaegerszeg (HUN),2019.6.02
47.19,41,73,Békéscsabai AC,F1,Székesfehérvár (HUN),2019.9.07
47.55,-,75,ZALASZÁM-ZAC,F1,Zalaegerszeg (HUN),2019.6.02
47.69,43,76,Szekszárdi Sportközpont NKft.,F1,Zalaegerszeg (HUN),2019.6.02
47.77,44,77,NYSC,F1,Székesfehérvár (HUN),2019.9.07
47.83,45,78,TSC-Geotech,F1,Zalaegerszeg (HUN),2019.6.02
48.01,-,79,UTE,F1,Székesfehérvár (HUN),2019.9.07
48.49,46,80,VEDAC,H1,Zalaegerszeg (HUN),2019.6.02
48.77,47,81,GEAC,F2,Székesfehérvár (HUN),2019.9.07
49.24,48,82,ELTE SE Sashegyi gepárdok,F1,Miskolc (HUN),2019.5.11
49.32,-,83,Keszthely VDSE,F1,Győr (HUN),2019.5.11
49.66,-,84,TSC-Geotech,F1,Székesfehérvár (HUN),2019.9.07
50.02,49,85,Veresegyház VSK,F2,Székesfehérvár (HUN),2019.9.07
50.09,50,86,MAFC,F1,Miskolc (HUN),2019.5.11
50.64,-,87,BHSE,F1,Székesfehérvár (HUN),2019.9.07
51.69,-,88,ARAK UP Akadémia,F1,Zalaegerszeg (HUN),2019.6.02
51.96,-,89,GEAC,F1,Zalaegerszeg (HUN),2019.6.02
52.2,-,90,Dunakeszi VSE,F2,Székesfehérvár (HUN),2019.9.07
52.53,51,91,Hajós Alfréd DSE,F1,Zalaegerszeg (HUN),2019.6.02
54.52,-,92,Szekszárdi Sportközpont NKft.,F1,Zalaegerszeg (HUN),2019.6.02
40.55,1,1,U20 válogatott,F1,Budapest (HUN),2020.9.12
40.9,2,2,BHSE,F1,Budapest (HUN),2020.8.08
41.04,3,3,U23 válogatott,F1,Budapest (HUN),2020.8.29
41.18,4,4,Szolnoki MÁV-SE,F1,Budapest (HUN),2020.8.08
41.39,5,5,"BHSE ""A""",F1,Székesfehérvár (HUN),2020.9.05
41.41,6,6,FTC,F1,Budapest (HUN),2020.8.08
41.43,7,7,felnőtt válogatott,H1,Budapest (HUN),2020.7.25
41.43,-,7,U23 válogatott,H1,Budapest (HUN),2020.7.25
41.45,-,9,Szolnoki MÁV-SE,F2,Székesfehérvár (HUN),2020.9.05
41.64,8,10,U18 válogatott,F1,Budapest (HUN),2020.9.12
41.78,9,11,GEAC - IKARUS,F1,Székesfehérvár (HUN),2020.9.05
41.79,10,12,ARAK UP Akadémia,F1,Budapest (HUN),2020.8.08
41.83,-,13,U20 válogatott,F1,Budapest (HUN),2020.8.29
41.95,11,14,U18 válogatott 'A',F1,Budapest (HUN),2020.7.25
41.95,11,14,U20 válogatott 'B',F1,Budapest (HUN),2020.7.25
41.96,13,16,"U18 ""A"" válogatott",F1,Budapest (HUN),2020.8.29
41.99,14,17,ZALASZÁM-ZAC,F1,Budapest (HUN),2020.8.08
42.05,15,18,Dunafok,F1,Székesfehérvár (HUN),2020.9.05
42.06,16,19,"FTC ""A""",F1,Székesfehérvár (HUN),2020.9.05
42.07,17,20,vegyes válogatott,F1,Budapest (HUN),2020.8.29
42.19,-,21,U18 válogatott 'A',H2,Budapest (HUN),2020.7.25
42.21,18,22,U20 válogatott 'A',H1,Budapest (HUN),2020.7.25
42.25,-,23,U20 válogatott 'B',H1,Budapest (HUN),2020.7.25
42.45,19,24,"BHSE ""B""",F3,Székesfehérvár (HUN),2020.9.05
42.52,20,25,U18 válogatott 'B',F1,Budapest (HUN),2020.7.25
42.54,-,26,U18 válogatott 'B',H2,Budapest (HUN),2020.7.25
42.69,-,27,ARAK UP Akadémia,F1,Debrecen (HUN),2020.8.22
42.81,-,28,FTC,F1,Budapest (HUN),2020.8.15
43.19,21,29,"FTC ""B""",F3,Székesfehérvár (HUN),2020.9.05
43.25,-,30,ARAK UP Akadémia,F1,Székesfehérvár (HUN),2020.9.05
43.98,22,31,Vasas,F1,Budapest (HUN),2020.8.15
44.08,-,32,BHSE,F1,Debrecen (HUN),2020.8.22
44.1,23,33,KSI SE,F3,Székesfehérvár (HUN),2020.9.05
44.12,-,34,BHSE,F1,Budapest (HUN),2020.8.15
44.31,24,35,AC Bonyhád,F1,Budapest (HUN),2020.8.15
44.45,25,36,Miskolci Sportiskola,F2,Székesfehérvár (HUN),2020.9.05
44.58,26,37,Egri Sportiskola SE,F2,Székesfehérvár (HUN),2020.9.05
44.63,27,38,SavArrA,F1,Székesfehérvár (HUN),2020.9.05
44.69,28,39,Horn-Bercsényi DSE,F1,Budapest (HUN),2020.8.08
44.79,29,40,Csepeli DAC,F1,Debrecen (HUN),2020.8.22
44.85,-,41,Vasas,F1,Budapest (HUN),2020.8.15
45.1,-,42,FTC,F1,Debrecen (HUN),2020.8.22
45.13,-,43,ZALASZÁM-ZAC,F1,Budapest (HUN),2020.8.15
45.4,30,44,Szekszárdi Sportközpont,F1,Debrecen (HUN),2020.8.22
45.49,31,45,UTE,F1,Tatabánya (HUN),2020.9.2
45.6,32,46,DOVASE,F2,Székesfehérvár (HUN),2020.9.05
45.64,33,47,Keszthely VDSE,F2,Székesfehérvár (HUN),2020.9.05
46.65,34,48,NYSC,F2,Tatabánya (HUN),2020.9.2
46.76,-,49,Csepeli DAC,F1,Tatabánya (HUN),2020.9.2
46.86,35,50,Békési DAC,F3,Székesfehérvár (HUN),2020.9.05
47.12,36,51,TSC-Geotech,F1,Tatabánya (HUN),2020.9.2
47.14,37,52,Dunakeszi VSE,F2,Tatabánya (HUN),2020.9.2
49.07,38,53,Albertirsai SE,F3,Székesfehérvár (HUN),2020.9.05
51.64,39,54,Veresegyház VSK,F2,Tatabánya (HUN),2020.9.2
51.96,40,55,MAFC,F3,Székesfehérvár (HUN),2020.9.05
39.86,1,1,Válogatott 'A',F1,Tatabánya (HUN),2021.6.05
40.47,2,2,"BHSE ""A""",F1,Debrecen (HUN),2021.6.26
40.54,3,3,Hungary,F1,Budapest (HUN),2021.8.24
40.69,4,4,FTC,F1,Debrecen (HUN),2021.6.26
40.83,5,5,Válogatott 'B',F1,Tatabánya (HUN),2021.6.05
40.97,-,6,"BHSE ""A""",F2,Debrecen (HUN),2021.5.15
41.38,6,7,U20 válogatott 'A',F1,Győr (HUN),2021.5.29
41.4,7,8,BHSE,F1,Kecskemét (HUN),2021.5.08
41.42,8,9,GEAC - Ikarus,F2,Székesfehérvár (HUN),2021.9.11
41.45,9,10,Konok Kunok,F1,Székesfehérvár (HUN),2021.9.11
41.8,10,11,FTC A,F2,Székesfehérvár (HUN),2021.9.11
41.91,-,12,GEAC - Ikarus,F2,Debrecen (HUN),2021.5.15
41.99,-,13,FTC A,F2,Győr (HUN),2021.5.15
42.29,11,14,Hungary U18,F1,Budapest (HUN),2021.8.24
42.35,12,15,"BHSE ""B""",F1,Debrecen (HUN),2021.5.15
42.4,13,16,Vasas A,F2,Győr (HUN),2021.5.15
42.45,-,17,"BHSE ""B""",F1,Debrecen (HUN),2021.6.26
42.45,14,17,Pannon Duo,F2,Székesfehérvár (HUN),2021.9.11
42.49,15,19,Egri-Tiszi,F2,Debrecen (HUN),2021.5.15
42.5,-,20,BHSE,F1,Miskolc (HUN),2021.6.12
42.55,16,21,FTC B,F1,Győr (HUN),2021.5.15
42.62,17,22,U20 válogatott 'B',F1,Győr (HUN),2021.5.29
42.69,-,23,Pannon Duo,F2,Győr (HUN),2021.5.15
42.78,-,24,"BHSE ""A""",F2,Székesfehérvár (HUN),2021.9.11
42.81,18,25,U23 válogatott 'A',F1,Győr (HUN),2021.5.29
42.81,-,25,"BHSE ""B""",F1,Székesfehérvár (HUN),2021.9.11
42.81,18,25,Dunafok,F1,Székesfehérvár (HUN),2021.9.11
43.0,20,28,SavArrA,F2,Székesfehérvár (HUN),2021.9.11
43.07,21,29,U18 válogatott 'B',F1,Győr (HUN),2021.5.29
43.21,22,30,Dunafok A,F2,Debrecen (HUN),2021.5.15
43.32,23,31,Vasas,F1,Miskolc (HUN),2021.6.12
43.33,24,32,U18 válogatott 'A',F1,Győr (HUN),2021.5.29
43.39,25,33,Győri Atlétikai Club,F1,Kecskemét (HUN),2021.5.08
43.39,-,33,Pannon Duo,F1,Székesfehérvár (HUN),2021.9.11
43.42,26,35,U23 válogatott 'B',F1,Győr (HUN),2021.5.29
43.47,27,36,PVSK - AC Bonyhád,F2,Győr (HUN),2021.5.15
43.54,-,37,FTC,F1,Kecskemét (HUN),2021.5.08
43.61,28,38,UTE,F1,Kecskemét (HUN),2021.5.08
43.69,29,39,ARAK UP Akadémia,F1,Kecskemét (HUN),2021.5.08
43.97,-,40,SavArrA,F2,Győr (HUN),2021.5.15
44.42,-,41,ARAK UP Akadémia,H1,Kecskemét (HUN),2021.5.08
44.46,30,42,Csepeli DAC,F2,Debrecen (HUN),2021.5.15
44.59,-,43,Csepeli DAC,F1,Kecskemét (HUN),2021.5.08
44.61,31,44,Ikarus BSE,F1,Kecskemét (HUN),2021.5.08
44.75,32,45,Vasas B,F1,Győr (HUN),2021.5.15
44.82,33,46,NYSC,F1,Kecskemét (HUN),2021.5.08
45.04,-,47,Győri Atlétikai Club,F1,Kecskemét (HUN),2021.5.08
45.04,34,47,Szekszárdi Sportközpont,F1,Kecskemét (HUN),2021.5.08
45.24,-,49,UTE,H1,Kecskemét (HUN),2021.5.08
45.25,-,50,Csepeli DAC,H2,Kecskemét (HUN),2021.5.08
45.25,35,50,Dunafok B,F1,Debrecen (HUN),2021.5.15
45.46,-,52,NYSC,H1,Kecskemét (HUN),2021.5.08
45.57,-,53,BHSE,F1,Kecskemét (HUN),2021.5.08
45.64,36,54,Szekszárd-Dombóvár,F2,Győr (HUN),2021.5.15
45.71,-,55,Szekszárdi Sportközpont,H2,Kecskemét (HUN),2021.5.08
45.88,-,56,Győri Atlétikai Club,H1,Kecskemét (HUN),2021.5.08
45.89,-,57,BHSE,H2,Kecskemét (HUN),2021.5.08
46.01,-,58,ARAK UP Akadémia,F1,Kecskemét (HUN),2021.5.08
46.01,-,58,Csepeli DAC,F1,Kecskemét (HUN),2021.5.08
46.11,37,60,Tiszaújvárosi SC,F1,Kecskemét (HUN),2021.5.08
46.84,-,61,Tiszaújvárosi SC,H1,Kecskemét (HUN),2021.5.08
46.88,-,62,Győri Atlétikai Club,F1,Miskolc (HUN),2021.6.12
46.91,38,63,TSC-Geotech,H2,Kecskemét (HUN),2021.5.08
46.91,38,63,VSD,H2,Kecskemét (HUN),2021.5.08
47.12,-,65,Győri Atlétikai Club,F1,Kecskemét (HUN),2021.5.08
47.17,40,66,Csömöri Postások,F2,Debrecen (HUN),2021.5.15
47.27,41,67,Haladás VSE B,F1,Győr (HUN),2021.5.15
47.29,42,68,GEAC,F1,Kecskemét (HUN),2021.5.08
47.31,43,69,Békési DAC,F1,Debrecen (HUN),2021.5.15
47.51,-,70,Ikarus BSE,F1,Kecskemét (HUN),2021.5.08
48.73,44,71,Albertirsai SE,F1,Debrecen (HUN),2021.5.15
49.1,45,72,Szolnoki SC-SI,F1,Kecskemét (HUN),2021.5.08
50.98,-,73,GEAC,H1,Kecskemét (HUN),2021.5.08
51.57,-,74,GEAC,F1,Kecskemét (HUN),2021.5.08
52.33,-,75,Szolnoki SC-SI,H2,Kecskemét (HUN),2021.5.08
52.42,-,76,Győri Atlétikai Club,F1,Kecskemét (HUN),2021.5.08
52.46,-,77,Szolnoki SC-SI,F1,Kecskemét (HUN),2021.5.08
52.67,-,78,UTE,F1,Kecskemét (HUN),2021.5.08
52.75,46,79,MAFC,F2,Debrecen (HUN),2021.5.15
52.89,-,80,ARAK UP Akadémia,H2,Kecskemét (HUN),2021.5.08
52.95,47,81,ZALASZÁM-ZAC,F1,Kecskemét (HUN),2021.5.08
53.11,-,82,UTE,H2,Kecskemét (HUN),2021.5.08
53.23,-,83,Győri Atlétikai Club,H2,Kecskemét (HUN),2021.5.08
53.29,-,84,ZALASZÁM-ZAC,H2,Kecskemét (HUN),2021.5.08
53.4,-,85,ARAK UP Akadémia,F1,Kecskemét (HUN),2021.5.08
54.01,48,86,ELTE SE Sashegyi gepárdok,F1,Debrecen (HUN),2021.5.15
54.62,49,87,SVSE,H1,Kecskemét (HUN),2021.5.08
55.42,-,88,TSC-Geotech,H1,Kecskemét (HUN),2021.5.08
55.74,50,89,Salgótarjáni AC,H2,Kecskemét (HUN),2021.5.08
55.87,-,90,Szekszárdi Sportközpont,H1,Kecskemét (HUN),2021.5.08
56.01,51,91,Egri Sportiskola SE,H1,Kecskemét (HUN),2021.5.08
56.21,-,92,SVSE,F1,Kecskemét (HUN),2021.5.08
56.55,52,93,VEDAC,H1,Kecskemét (HUN),2021.5.08
58.93,-,94,Győri Atlétikai Club,H1,Kecskemét (HUN),2021.5.08
40.03,1,1,HUN,F1,Győr (HUN),2022.8.05
40.93,2,2,"BHSE ""A""",F1,Budapest (HUN),2022.6.24
40.93,2,2,Vasas,F1,Budapest (HUN),2022.6.24
41.26,4,4,ARAK UP Akadémia,F1,Budapest (HUN),2022.6.24
41.31,-,5,"BHSE ""A""",F2,Miskolc (HUN),2022.5.14
41.43,5,6,FTC,F1,Budapest (HUN),2022.6.24
41.64,-,7,FTC,F1,Miskolc (HUN),2022.7.09
41.72,6,8,Ikarus BSE,F2,Miskolc (HUN),2022.5.14
41.73,7,9,Szolnoki MÁV-SE,F1,Budapest (HUN),2022.6.24
41.74,8,10,A,F1,Győr (HUN),2022.9.03
41.84,-,11,A,F1,Budapest (HUN),2022.6.05
41.95,9,12,"BHSE ""B""",F1,Debrecen (HUN),2022.9.17
41.97,10,13,U18 váltó,F1,Győr (HUN),2022.8.05
42.07,-,14,ARAK UP Akadémia,F1,Kecskemét (HUN),2022.5.07
42.13,11,15,"ARAK UP Akadémia ""A""",F2,Debrecen (HUN),2022.9.17
42.27,12,16,Vasas A,F1,Győr (HUN),2022.5.14
42.29,-,17,"BHSE ""A""",F3,Debrecen (HUN),2022.9.17
42.34,-,18,"BHSE ""B""",F1,Budapest (HUN),2022.6.24
42.35,-,19,Szolnoki MÁV-SE,F2,Miskolc (HUN),2022.5.14
42.36,-,20,Ikarus BSE,F3,Debrecen (HUN),2022.9.17
42.43,13,21,Hungary U20,F,Maribor (SLO),2022.7.16
42.45,-,22,Vasas,F1,Miskolc (HUN),2022.7.09
42.5,-,23,FTC,F1,Győr (HUN),2022.5.14
42.55,-,24,ARAK UP Akadémia,F1,Győr (HUN),2022.5.14
42.58,14,25,B,F1,Budapest (HUN),2022.6.05
42.61,15,26,Győri Atlétikai Club,F1,Budapest (HUN),2022.6.24
42.78,-,27,FTC,F3,Debrecen (HUN),2022.9.17
42.84,-,28,A,F1,Győr (HUN),2022.9.03
42.84,16,28,"MATE - GEAC ""A""",F3,Debrecen (HUN),2022.9.17
42.97,17,30,BHSE,F1,Kecskemét (HUN),2022.5.07
42.97,17,30,DSC-SI,F2,Miskolc (HUN),2022.5.14
43.0,-,32,"BHSE ""B""",F1,Miskolc (HUN),2022.5.14
43.18,19,33,Csepeli DAC,F2,Győr (HUN),2022.5.14
43.18,19,33,EVSI,F1,Miskolc (HUN),2022.5.14
43.27,-,35,B,F1,Győr (HUN),2022.9.03
43.28,-,36,Ikarus BSE,F1,Kecskemét (HUN),2022.5.07
43.33,-,37,Győri Atlétikai Club,F1,Kecskemét (HUN),2022.5.07
43.4,21,38,Vasas Bé,F2,Győr (HUN),2022.5.14
43.43,22,39,PVSK,F1,Kecskemét (HUN),2022.5.07
43.45,-,40,Csepeli DAC,F1,Kecskemét (HUN),2022.5.07
43.47,-,41,ARAK UP Akadémia,F1,Kecskemét (HUN),2022.5.07
43.51,-,42,PVSK,F2,Debrecen (HUN),2022.9.17
43.54,-,43,PVSK,F1,Győr (HUN),2022.5.14
43.58,23,44,TSC-Geotech,F1,Győr (HUN),2022.5.14
43.61,24,45,MTK Budapest,F1,Győr (HUN),2022.5.14
43.73,25,46,Budapest,F,Ljubljana (SLO),2022.6.27
43.91,-,47,Győri Atlétikai Club,F2,Debrecen (HUN),2022.9.17
43.92,-,48,ARAK UP Akadémia,F2,Győr (HUN),2022.5.14
43.93,-,49,Csepeli DAC,F1,Kecskemét (HUN),2022.5.07
43.94,-,50,B,F1,Győr (HUN),2022.9.03
43.97,26,51,UTE,F1,Kecskemét (HUN),2022.5.07
44.07,-,52,UTE,F2,Miskolc (HUN),2022.5.14
44.1,-,53,Győri Atlétikai Club,F1,Kecskemét (HUN),2022.5.07
44.13,27,54,"ARAK UP Akadémia ""B""",F1,Debrecen (HUN),2022.9.17
44.3,28,55,Szekszárdi Sportközpont,F1,Kecskemét (HUN),2022.5.07
44.39,29,56,NYSC,F1,Kecskemét (HUN),2022.5.07
44.61,-,57,NYSC,F2,Miskolc (HUN),2022.5.14
44.65,-,58,DSC-SI,F3,Debrecen (HUN),2022.9.17
44.74,30,59,Nyíregyházi Sportcentrum,F2,Debrecen (HUN),2022.9.17
44.87,31,60,Hungary U16,F,Znojmo (CZE),2022.9.24
44.94,32,61,Keszthely VDSE,F2,Győr (HUN),2022.5.14
44.97,33,62,"MATE - GEAC ""B""",F1,Debrecen (HUN),2022.9.17
45.01,-,63,Győri Atlétikai Club,F1,Győr (HUN),2022.5.14
45.11,-,64,MTK Budapest,F3,Debrecen (HUN),2022.9.17
45.25,-,65,ARAK UP Akadémia,F1,Kecskemét (HUN),2022.5.07
45.29,-,66,Szekszárdi Sportközpont,F2,Győr (HUN),2022.5.14
45.33,34,67,DVTK,F2,Miskolc (HUN),2022.5.14
45.64,35,68,TFSE,F2,Győr (HUN),2022.5.14
45.72,-,69,ARAK UP Akadémia,H2,Kecskemét (HUN),2022.5.07
45.72,36,69,MATE - GEAC,F2,Miskolc (HUN),2022.5.14
45.74,37,71,KSI SE,F1,Miskolc (HUN),2022.7.09
45.91,-,72,Győri Atlétikai Club,H1,Kecskemét (HUN),2022.5.07
46.15,-,73,KSI SE,F1,Miskolc (HUN),2022.5.14
46.24,38,74,ZALASZÁM-ZAC,F1,Kecskemét (HUN),2022.5.07
46.26,39,75,Békési DAC,F1,Miskolc (HUN),2022.5.14
46.35,-,76,TSC-Geotech,F1,Kecskemét (HUN),2022.5.07
46.44,40,77,Szolnoki SC-SI,F1,Kecskemét (HUN),2022.5.07
46.5,41,78,SVSE,F1,Győr (HUN),2022.5.14
46.52,-,79,ZALASZÁM-ZAC,H1,Kecskemét (HUN),2022.5.07
46.58,-,80,Szolnoki SC-SI,H1,Kecskemét (HUN),2022.5.07
47.08,42,81,POSTÁS SE,F1,Miskolc (HUN),2022.5.14
47.14,-,82,Ikarus BSE,H1,Kecskemét (HUN),2022.5.07
47.32,-,83,MATE - GEAC,H2,Kecskemét (HUN),2022.5.07
47.34,-,84,Ikarus BSE,F1,Kecskemét (HUN),2022.5.07
47.6,-,85,Szolnoki SC-SI,F1,Szolnok (HUN),2022.4.23
47.83,-,86,MATE - GEAC,F1,Kecskemét (HUN),2022.5.07
47.85,43,87,Albertirsai SE,F1,Miskolc (HUN),2022.5.14
48.76,44,88,Dobó SE,F2,Győr (HUN),2022.5.14
48.81,-,89,Szekszárdi Sportközpont,H1,Kecskemét (HUN),2022.5.07
49.01,-,90,SVSE,F1,Kecskemét (HUN),2022.5.07
49.04,-,91,Szekszárdi Sportközpont,F1,Kecskemét (HUN),2022.5.07
49.51,-,92,SVSE,H2,Kecskemét (HUN),2022.5.07
49.79,-,93,Győri Atlétikai Club,F1,Kecskemét (HUN),2022.5.07
49.81,45,94,VEDAC,H2,Kecskemét (HUN),2022.5.07
51.03,-,95,MATE - GEAC,F1,Kecskemét (HUN),2022.5.07
51.49,-,96,MATE - GEAC,H1,Kecskemét (HUN),2022.5.07
51.56,-,97,Szolnoki SC-SI,F1,Kecskemét (HUN),2022.5.07
51.73,-,98,Szolnoki SC-SI,H1,Kecskemét (HUN),2022.5.07
52.59,-,99,VEDAC,H1,Kecskemét (HUN),2022.5.07
52.76,-,100,Győri Atlétikai Club,F1,Kecskemét (HUN),2022.5.07
52.79,-,101,VEDAC,F1,Kecskemét (HUN),2022.5.07
52.84,46,102,TSC-Geotech A,F1,Kecskemét (HUN),2022.5.07
52.99,-,103,TSC-Geotech A,H1,Kecskemét (HUN),2022.5.07
53.01,-,104,Győri Atlétikai Club,H2,Kecskemét (HUN),2022.5.07
53.25,-,105,Ikarus BSE,F1,Kecskemét (HUN),2022.5.07
53.26,47,106,Szombathelyi SI,H2,Kecskemét (HUN),2022.5.07
53.49,-,107,ZALASZÁM-ZAC,H2,Kecskemét (HUN),2022.5.07
53.52,-,108,NYSC,F1,Kecskemét (HUN),2022.5.07
53.54,48,109,MAFC,F1,Miskolc (HUN),2022.5.14
53.62,-,110,NYSC,H2,Kecskemét (HUN),2022.5.07
53.85,-,111,ZALASZÁM-ZAC,F1,Kecskemét (HUN),2022.5.07
54.04,-,112,Ikarus BSE,H1,Kecskemét (HUN),2022.5.07
54.26,-,113,UTE,H2,Kecskemét (HUN),2022.5.07
56.06,49,114,Csömöri havasok,F1,Miskolc (HUN),2022.5.14
56.71,50,115,TSC-Geotech B,H2,Kecskemét (HUN),2022.5.07
57.26,51,116,Viadukt SE,H1,Kecskemét (HUN),2022.5.07
39.6,1,1,HUN,F1,Budapest (HUN),2023.5.2
41.28,2,2,Vasas,F2,Budapest (HUN),2023.9.09
41.4,3,3,HUN U20,F1,Budapest (HUN),2023.5.2
41.57,4,4,HUN U18,F1,Budapest (HUN),2023.5.2
41.87,5,5,BHSE,F1,Kecskemét (HUN),2023.9.02
41.88,6,6,BHSE 'A',F2,Budapest (HUN),2023.9.09
41.91,7,7,U18-U20 HUN,F1,Budapest (HUN),2023.5.2
41.91,-,8,Vasas,F1,Kecskemét (HUN),2023.9.02
42.04,8,9,ARAK UP Akadémia,F1,Kecskemét (HUN),2023.9.02
42.47,-,10,ARAK UP Akadémia,F1,Budapest (HUN),2023.7.07
42.47,-,10,ARAK UP Akadémia,F2,Budapest (HUN),2023.9.09
42.49,-,12,BHSE,F1,Győr (HUN),2023.6.24
42.52,-,13,BHSE,F1,Budapest (HUN),2023.7.07
42.52,9,14,UTE,F1,Kecskemét (HUN),2023.9.02
42.62,10,15,MATE - GEAC 'A',F2,Budapest (HUN),2023.9.09
43.04,11,16,Ikarus BSE A,F2,Budapest (HUN),2023.9.09
43.05,12,17,Győri Atlétikai Club,F1,Budapest (HUN),2023.7.07
43.08,13,18,Csepeli DAC,F1,Budapest (HUN),2023.7.07
43.15,14,19,FTC,F2,Budapest (HUN),2023.9.09
43.29,15,20,ARAK UP Akadémia B,F1,Budapest (HUN),2023.9.09
43.39,16,21,PVSK,F2,Budapest (HUN),2023.9.09
43.63,-,22,Csepeli DAC,F1,Budapest (HUN),2023.5.07
43.67,17,23,Győri Atlétikai Club - 1.,F2,Budapest (HUN),2023.9.09
43.71,-,24,ARAK UP Akadémia,F1,Budapest (HUN),2023.5.07
43.71,-,24,Csepeli DAC,F2,Budapest (HUN),2023.9.09
44.12,18,26,Ikarus BSE B,F1,Budapest (HUN),2023.9.09
44.22,19,27,Vasas B,F1,Budapest (HUN),2023.9.09
44.28,20,28,DSC-SI,F1,Budapest (HUN),2023.7.07
44.28,20,28,Ikarus BSE,F1,Budapest (HUN),2023.7.07
44.32,22,30,AC Bonyhád,F1,Budapest (HUN),2023.9.09
44.57,-,31,Győri Atlétikai Club,F1,Győr (HUN),2023.6.24
44.65,23,32,Szekszárdi Sportközpont,F1,Budapest (HUN),2023.7.07
44.96,24,33,ZALASZÁM-ZAC,F1,Budapest (HUN),2023.7.07
45.01,-,34,Ikarus BSE,F1,Budapest (HUN),2023.5.07
45.11,-,35,UTE,F1,Győr (HUN),2023.6.24
45.15,25,36,KARC,H2,Budapest (HUN),2023.5.07
45.25,-,37,KARC,F1,Budapest (HUN),2023.5.07
45.35,26,38,ZALASZÁM-ZAC Abszolút,F1,Zalaegerszeg (HUN),2023.6.1
45.4,27,39,Keszthely VDSE,F1,Budapest (HUN),2023.9.09
