Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
8.24,NWI,6,10,Hegedüs Zorka,9,NYSC,F,Győr (HUN),2022.5.25
8.25,NWI,-,11,Lasztaméry Anna,9,Viadukt SE,F,Győr (HUN),2022.5.25
8.27,NWI,-,12,Hegedüs Zorka,9,NYSC,H1,Győr (HUN),2022.5.25
8.29,NWI,7,13,Sipos Veronika,9,Győri Atlétikai Club,F,Győr (HUN),2022.5.25
8.31,NWI,-,14,Sipos Veronika,9,Győri Atlétikai Club,H1,Győr (HUN),2022.5.25
8.41,NWI,8,15,Feka Viktória,9,KSI SE,H2,Győr (HUN),2022.5.25
8.48,+1.0,9,16,Vágó Zsófia,9,Csepeli DAC,CE2,Debrecen (HUN),2022.10.09
8.49,NWI,10,17,Böröcz-Bacher Csenge,9,VEDAC,H2,Győr (HUN),2022.5.25
8.5,NWI,11,18,Cseh Tamara,9,Keszthely VDSE,H2,Győr (HUN),2022.5.25
8.52,NWI,12,19,Flasch Viola,10,Szombathelyi SI,H3,Győr (HUN),2022.5.25
8.52,NWI,12,19,Schreiber Dóra,9,ARAK,F2,Győr (HUN),2022.5.25
8.54,NWI,14,21,Koszpek Bianka,9,ARAK,F2,Győr (HUN),2022.5.25
8.59,NWI,15,22,Pilling Alexandra,10,Szombathelyi SI,H3,Győr (HUN),2022.5.25
8.61,NWI,-,23,Koszpek Bianka,9,ARAK,H2,Győr (HUN),2022.5.25
8.61,NWI,-,23,Böröcz-Bacher Csenge,9,VEDAC,F2,Győr (HUN),2022.5.25
8.61,NWI,16,23,Karancsi Zsanett,9,Szolnoki SC-SI,H2,Győr (HUN),2022.5.25
8.61,+1.9,16,23,Kovács Jázmin,10,KARC,CE1,Debrecen (HUN),2022.10.09
8.63,NWI,-,27,Schreiber Dóra,9,ARAK,H1,Győr (HUN),2022.5.25
8.63,+1.0,18,27,Udvardy Borostyán,10,SFAC,CE2,Debrecen (HUN),2022.10.09
8.66,NWI,-,29,Pilling Alexandra,10,Szombathelyi SI,F,Győr (HUN),2022.5.25
8.68,NWI,19,30,Bogenfürst Zsófia,10,KASI,H1,Győr (HUN),2022.5.25
8.71,NWI,-,31,Flasch Viola,10,Szombathelyi SI,F2,Győr (HUN),2022.5.25
8.71,NWI,-,31,Karancsi Zsanett,9,Szolnoki SC-SI,F,Győr (HUN),2022.5.25
8.75,+1.9,20,33,Tokai Kitti,10,MATE - GEAC,CE1,Debrecen (HUN),2022.10.09
8.77,+1.4,21,34,Ficze Kira,9,REAC SI SE,CE1,Debrecen (HUN),2022.10.09
8.78,NWI,22,35,Báldos Lilien,10,Szolnoki SC-SI,H3,Győr (HUN),2022.5.25
8.84,+1.3,-,36,Tokai Kitti,10,MATE - GEAC,CE2,Albertirsa (HUN),2022.9.23
8.9,+1.9,23,37,Forgács Sára,9,Szolnoki SC-SI,CE1,Debrecen (HUN),2022.10.09
8.91,NWI,-,38,Cseh Tamara,9,Keszthely VDSE,F2,Győr (HUN),2022.5.25
8.92,NWI,24,39,Mata Sára,11,UTE,F1,Albertirsa (HUN),2022.5.01
8.96,+1.0,25,40,Ratkovics Zsófia,9,SFAC,CE2,Debrecen (HUN),2022.10.09
8.98,+1.5,-,41,Forgács Sára,9,Szolnoki SC-SI,CE3,Albertirsa (HUN),2022.9.23
8.98,+1.9,26,41,Demeter Laura,9,A-Plast Ikarus BSE,CE1,Debrecen (HUN),2022.10.09
8.99,+1.4,27,43,Marton Zsófi,10,A-Plast Ikarus BSE,CE1,Debrecen (HUN),2022.10.09
9.04,+1.0,28,44,Paál Zonga,10,Szolnoki SC-SI,CE2,Debrecen (HUN),2022.10.09
9.05,NWI,29,45,Szücs Magdolna,9,,H2,Győr (HUN),2022.5.25
9.11,+1.9,30,46,Segovits Kata,9,Győri Atlétikai Club,CE1,Debrecen (HUN),2022.10.09
9.2,NWI,31,47,Simon Dalma,9,Szegedi RSC,H3,Győr (HUN),2022.5.25
9.2,+1.0,31,47,Németh Virág,10,Csepeli DAC,CE1,Albertirsa (HUN),2022.9.23
9.33,+1.9,33,49,Opra Szofi,10,KARC,CE1,Debrecen (HUN),2022.10.09
9.4,NWI,34,50,Nagy Lili,12,Hernádi KA,F1,Albertirsa (HUN),2022.5.01
9.47,NWI,35,51,Benedek Boglárka,11,Szolnoki SC-SI,F2,Albertirsa (HUN),2022.5.01
9.47,+1.0,35,51,Vitális Lelle,10,EVSI,CE2,Debrecen (HUN),2022.10.09
9.47,+1.0,35,51,Pribojszki Panna,9,Békési DAC,CE2,Debrecen (HUN),2022.10.09
9.55,+1.4,38,54,Németh Kata,9,SZVSE,CE1,Debrecen (HUN),2022.10.09
9.64,+1.0,39,55,Stefkovics Ivett,10,Albertirsai SE,CE1,Albertirsa (HUN),2022.9.23
9.65,+1.3,-,56,Németh Kata,9,SZVSE,CE2,Albertirsa (HUN),2022.9.23
9.68,+1.9,40,57,Földesi Fanni,9,Reménység Vác,CE1,Debrecen (HUN),2022.10.09
9.77,+1.5,-,58,Földesi Fanni,9,Reménység Vác,CE3,Albertirsa (HUN),2022.9.23
9.79,+1.0,41,59,Jakab Anna,9,PSN - Pécsi Sportiskola,CE1,Albertirsa (HUN),2022.9.23
9.93,+1.4,42,60,Németh Nóra,9,Szombathelyi SI,CE1,Debrecen (HUN),2022.10.09
9.95,NWI,43,61,Gál Gréta,11,Viadukt SE,F4,Albertirsa (HUN),2022.5.01
10.01,+1.3,44,62,Görgényi Flóra,9,PSN - Pécsi Sportiskola,CE2,Albertirsa (HUN),2022.9.23
10.06,NWI,45,63,Kusmiczki Lia,12,Szolnoki SC-SI,F4,Albertirsa (HUN),2022.5.01
10.08,+1.4,46,64,Herédi Liliána,9,SZVSE,CE1,Debrecen (HUN),2022.10.09
10.11,NWI,47,65,Bacsa Bíborka,11,Albertirsai SE,F3,Albertirsa (HUN),2022.5.01
10.14,NWI,48,66,Móri Hanna,11,Viadukt SE,F3,Albertirsa (HUN),2022.5.01
10.19,+1.5,-,67,Herédi Liliána,9,SZVSE,CE3,Albertirsa (HUN),2022.9.23
10.29,+1.4,49,68,Nagy Mirabella,10,Szombathelyi SI,CE1,Debrecen (HUN),2022.10.09
10.43,NWI,50,69,Papp Emese,12,Viadukt SE,F2,Albertirsa (HUN),2022.5.01
10.49,+1.0,51,70,Vincze Nikolett,10,Hernádi KA,CE1,Albertirsa (HUN),2022.9.23
10.58,NWI,52,71,Ullrich Kitti,12,Viadukt SE,F2,Albertirsa (HUN),2022.5.01
10.59,NWI,53,72,Müllner Letti,12,Viadukt SE,F3,Albertirsa (HUN),2022.5.01
11.03,NWI,54,73,Kovács Ágnes,11,Viadukt SE,F2,Albertirsa (HUN),2022.5.01
11.12,NWI,55,74,Kass Jázmin,12,Szolnoki SC-SI,F4,Albertirsa (HUN),2022.5.01
11.27,NWI,56,75,Pári Borbála,12,Viadukt SE,F1,Albertirsa (HUN),2022.5.01
11.32,NWI,57,76,Szmuda Kinga,11,Viadukt SE,F1,Albertirsa (HUN),2022.5.01
12.05,+1.4,58,77,Kerekes Lara,10,Szombathelyi SI,CE1,Debrecen (HUN),2022.10.09
7.89,0.6,1,1,Németh Mimi,8,Németh-Gerely AC SE,F,Brno (CZE),2023.9.02
7.93,0.6,-,2,Németh Mimi,8,Németh-Gerely AC SE,H,Brno (CZE),2023.9.02
8.98,1.9,2,3,Sáfár Alíz,14,Salgótarjáni AC,H2,Győr (HUN),2023.6.03
9.08,-0.8,3,4,Takács Luca,12,Szombathelyi SI,F3,Pápa (HUN),2023.6.28
9.13,-1.2,-,5,Sáfár Alíz,14,Salgótarjáni AC,F1,Győr (HUN),2023.6.03
9.13,1.6,4,5,Lőrincz Letícia,12,FOOTOUR S.E. TATA,F1,Győr (HUN),2023.6.03
9.18,0.4,-,7,Lőrincz Letícia,12,FOOTOUR S.E. TATA,H2,Győr (HUN),2023.6.03
9.25,1.6,5,8,Kiss Niké,12,Győri Atlétikai Club,F1,Győr (HUN),2023.6.03
9.28,0.4,-,9,Kiss Niké,12,Győri Atlétikai Club,H2,Győr (HUN),2023.6.03
9.31,-2.2,-,10,Lőrincz Letícia,12,FOOTOUR S.E. TATA,F1,Pápa (HUN),2023.6.28
9.68,-1.1,6,11,Németh Adél,13,MATE - GEAC,F1,Gödöllő (HUN),2023.4.22
9.8,-1.1,7,12,Fogel Leona,12,A-Plast Ikarus BSE,F1,Gödöllő (HUN),2023.4.22
9.8,-2.1,7,12,Iványi Borka,13,SVSE,F2,Pápa (HUN),2023.6.28
9.88,1.9,9,14,Szabó-Kirády Bori,14,SMAFC,H2,Győr (HUN),2023.6.03
10.0,-1.2,-,15,Szabó-Kirády Bori,14,SMAFC,F1,Győr (HUN),2023.6.03
10.04,0.4,10,16,Nagy Hédi,12,FOOTOUR S.E. TATA,H2,Győr (HUN),2023.6.03
10.11,1.6,-,17,Nagy Hédi,12,FOOTOUR S.E. TATA,F1,Győr (HUN),2023.6.03
10.13,-1.1,11,18,Nyul Hanna,12,A-Plast Ikarus BSE,F1,Gödöllő (HUN),2023.4.22
10.13,1.6,11,18,Sebők Rebeka,13,Győri Atlétikai Club,F1,Győr (HUN),2023.6.03
10.14,-2.2,-,20,Sebők Rebeka,13,Győri Atlétikai Club,F1,Pápa (HUN),2023.6.28
10.15,1.9,13,21,Tóth Boglárka,14,Győri Atlétikai Club,H2,Győr (HUN),2023.6.03
10.16,0.4,-,22,Sebők Rebeka,13,Győri Atlétikai Club,H2,Győr (HUN),2023.6.03
10.19,-0.8,14,23,Major Liza,12,Győri Atlétikai Club,F3,Pápa (HUN),2023.6.28
10.2,-1.1,15,24,Ábrahám Zsófia,12,MATE - GEAC,F1,Gödöllő (HUN),2023.4.22
10.2,1.1,15,24,Nagy Hajnalka,14,SFAC,H1,Győr (HUN),2023.6.03
10.21,-2.1,17,26,Bükkösi Luca,12,SVSE,F2,Pápa (HUN),2023.6.28
10.24,1.1,18,27,Bozzay Zsófia,15,Kőszegi Lóránt FC,H1,Győr (HUN),2023.6.03
10.24,-2.1,18,27,Bucsák Bianka,13,FOOTOUR S.E. TATA,F2,Pápa (HUN),2023.6.28
10.29,-2.1,20,29,Kiss Luca,12,KASI,F2,Pápa (HUN),2023.6.28
10.29,-2.2,20,29,Mihácsi Cecília,13,Győri Atlétikai Club,F1,Pápa (HUN),2023.6.28
10.31,1.9,22,31,Szabó Róna,14,Győri Atlétikai Club,H2,Győr (HUN),2023.6.03
10.34,1.6,-,32,Mihácsi Cecília,13,Győri Atlétikai Club,F1,Győr (HUN),2023.6.03
10.39,1.6,23,33,Kovács-Szeder Orsolya,13,Győri Atlétikai Club,F1,Győr (HUN),2023.6.03
10.4,1.6,24,34,Fodor Vanda,13,Kőszegi Lóránt FC,F1,Győr (HUN),2023.6.03
10.41,1.1,25,35,Molnár Eszter,14,MMAC,H1,Győr (HUN),2023.6.03
10.41,-1.2,-,35,Nagy Hajnalka,14,SFAC,F1,Győr (HUN),2023.6.03
10.44,-1.2,-,37,Tóth Boglárka,14,Győri Atlétikai Club,F1,Győr (HUN),2023.6.03
10.47,-1.2,-,38,Bozzay Zsófia,15,Kőszegi Lóránt FC,F1,Győr (HUN),2023.6.03
10.51,-1.2,-,39,Szabó Róna,14,Győri Atlétikai Club,F1,Győr (HUN),2023.6.03
10.54,-1.1,26,40,Halmos Anna,13,A-Plast Ikarus BSE,F1,Gödöllő (HUN),2023.4.22
10.61,1.9,27,41,Schmidt Vanda,14,SFAC,H2,Győr (HUN),2023.6.03
10.62,1.9,28,42,Pesztenlehrer Liza,14,Győri Atlétikai Club,H2,Győr (HUN),2023.6.03
10.65,-1.1,29,43,Pozsonyi Fanni,13,MATE - GEAC,F1,Gödöllő (HUN),2023.4.22
10.75,-1.2,-,44,Schmidt Vanda,14,SFAC,F1,Győr (HUN),2023.6.03
10.77,-1.2,-,45,Molnár Eszter,14,MMAC,F1,Győr (HUN),2023.6.03
10.82,1.1,30,46,Buti Izabella,15,SFAC,H1,Győr (HUN),2023.6.03
10.91,1.1,31,47,Mészáros Mira,15,Kőszegi Lóránt FC,H1,Győr (HUN),2023.6.03
10.92,-2.2,32,48,Kovács Jázmin,13,SVSE,F1,Pápa (HUN),2023.6.28
11.2,1.1,33,49,Darnói Szófia,14,Győri Atlétikai Club,H1,Győr (HUN),2023.6.03
11.27,-2.2,34,50,Horváth Tekla,13,SVSE,F1,Pápa (HUN),2023.6.28
11.32,1.1,35,51,Fekete Kata,14,SFAC,H1,Győr (HUN),2023.6.03
11.52,-0.8,36,52,Szabó Ágota,13,SVSE,F3,Pápa (HUN),2023.6.28
11.54,-2.1,37,53,Miskolczi Holli,13,SVSE,F2,Pápa (HUN),2023.6.28
11.7,-0.8,38,54,Szabó Janka,13,SVSE,F3,Pápa (HUN),2023.6.28
11.79,-2.2,39,55,Farkas Gréta,14,SVSE,F1,Pápa (HUN),2023.6.28
11.83,-0.8,40,56,Szabó Borka,13,SVSE,F3,Pápa (HUN),2023.6.28
12.19,-1.1,41,57,Csomor Csenge,13,MATE - GEAC,F1,Gödöllő (HUN),2023.4.22
12.21,1.9,42,58,Ring Borbála,15,Győri Atlétikai Club,H2,Győr (HUN),2023.6.03
7.2,0.0,1,1,Takács Boglárka,1,BHSE,F1,Nyíregyháza (HUN),2024.2.17
7.21,0.0,-,2,Takács Boglárka,1,BHSE,F,Mondeville (FRA),2024.2.07
7.21,0.0,-,2,Takács Boglárka,1,BHSE,SF1,Glasgow (GBR),2024.3.02
7.23,0.0,-,4,Takács Boglárka,1,BHSE,H2,Glasgow (GBR),2024.3.02
7.24,0.0,-,5,Takács Boglárka,1,BHSE,F,Dortmund (GER),2024.1.2
7.25,0.0,-,6,Takács Boglárka,1,BHSE,H1,Beograd (SRB),2024.2.13
7.25,0.0,-,6,Takács Boglárka,1,BHSE,H2,Nyíregyháza (HUN),2024.2.17
7.25,0.0,-,6,Takács Boglárka,1,BHSE,F,Berlin (GER),2024.2.23
7.26,0.0,-,9,Takács Boglárka,1,BHSE,H2,Berlin (GER),2024.2.23
7.27,0.0,-,10,Takács Boglárka,1,BHSE,F,Beograd (SRB),2024.2.13
7.29,0.0,-,11,Takács Boglárka,1,BHSE,H2,Dortmund (GER),2024.1.2
7.3,0.0,-,12,Takács Boglárka,1,BHSE,H1,Mondeville (FRA),2024.2.07
7.31,0.0,-,13,Takács Boglárka,1,BHSE,F1,Budapest (HUN),2024.2.04
7.34,0.0,-,14,Takács Boglárka,1,BHSE,H1,Budapest (HUN),2024.2.04
7.35,0.0,-,15,Takács Boglárka,1,BHSE,H2,Astana (KAZ),2024.1.27
7.35,0.0,2,15,Csóti Jusztina,98,FTC,F1,Nyíregyháza (HUN),2024.2.17
7.37,0.0,-,17,Csóti Jusztina,98,FTC,H1,Nyíregyháza (HUN),2024.2.17
7.39,0.0,3,18,Nguyen Anasztázia,93,MTK Budapest,F1,Budapest (HUN),2024.1.28
7.42,0.0,-,19,Nguyen Anasztázia,93,MTK Budapest,H2,Budapest (HUN),2024.2.04
7.43,0.0,-,20,Nguyen Anasztázia,93,MTK Budapest,F1,Budapest (HUN),2024.2.04
7.44,0.0,4,21,Bánhidi-Farkas Petra,99,BHSE,F1,Nyíregyháza (HUN),2024.1.2
7.44,0.0,-,21,Csóti Jusztina,98,FTC,H5,Nyíregyháza (HUN),2024.1.2
7.44,0.0,4,21,Szentgyörgyi Zita,6,MTK Budapest,F1,Budapest (HUN),2024.1.28
7.45,0.0,-,24,Nguyen Anasztázia,93,MTK Budapest,H11,Budapest (HUN),2024.1.28
7.45,0.0,6,24,Sulyán Alexa,5,MATE - GEAC,H1,Nyíregyháza (HUN),2024.2.24
7.46,0.0,-,26,Csóti Jusztina,98,FTC,F,Tampere (FIN),2024.1.23
7.46,0.0,-,26,Sulyán Alexa,5,MATE - GEAC,F1,Nyíregyháza (HUN),2024.2.24
7.47,0.0,7,28,Bankó Laura,1,SZVSE,H,Zizur Mayor (ESP),2024.1.07
7.47,0.0,-,28,Szentgyörgyi Zita,6,MTK Budapest,H7,Budapest (HUN),2024.1.28
7.47,0.0,-,28,Csóti Jusztina,98,FTC,H9,Budapest (HUN),2024.1.28
7.48,0.0,-,31,Bankó Laura,1,SZVSE,F,San Sebastián (ESP),2024.1.13
7.48,0.0,-,31,Csóti Jusztina,98,FTC,F1,Budapest (HUN),2024.1.28
7.49,0.0,8,33,Kerekes Gréta,92,DSC-SI,F1,Nyíregyháza (HUN),2024.1.2
7.49,0.0,-,33,Kerekes Gréta,92,DSC-SI,H6,Nyíregyháza (HUN),2024.1.2
7.49,0.0,-,33,Csóti Jusztina,98,FTC,F1,Nyíregyháza (HUN),2024.1.2
7.49,0.0,8,33,Bognár Anna,3,BHSE,F1,Nyíregyháza (HUN),2024.2.17
7.5,0.0,-,37,Bánhidi-Farkas Petra,99,BHSE,H5,Nyíregyháza (HUN),2024.1.2
7.51,0.0,-,38,Csóti Jusztina,98,FTC,H2,Tampere (FIN),2024.1.23
7.52,0.0,-,39,Bankó Laura,1,SZVSE,F,Zizur Mayor (ESP),2024.1.07
7.53,0.0,-,40,Bognár Anna,3,BHSE,H2,Nyíregyháza (HUN),2024.2.17
7.54,0.0,-,41,Sulyán Alexa,5,MATE - GEAC,F1,Nyíregyháza (HUN),2024.1.27
7.56,0.0,10,42,Kozák Luca,96,DSC-SI,F1,Nyíregyháza (HUN),2024.1.27
7.56,0.0,-,42,Sulyán Alexa,5,MATE - GEAC,F2,Erfurt (GER),2024.2.02
7.57,0.0,11,44,Rózsahegyi Bori,7,TSC-Geotech,F1,Nyíregyháza (HUN),2024.2.24
7.58,0.0,-,45,Bankó Laura,1,SZVSE,H,San Sebastián (ESP),2024.1.13
7.6,0.0,-,46,Kozák Luca,96,DSC-SI,H1,Nyíregyháza (HUN),2024.1.27
7.62,0.0,-,47,Sulyán Alexa,5,MATE - GEAC,H3,Nyíregyháza (HUN),2024.1.27
7.62,0.0,12,47,Skriván Bíbor,3,BHSE,F1,Budapest (HUN),2024.2.04
7.62,0.0,12,47,Fodor Júlia,1,Vasas,F1,Nyíregyháza (HUN),2024.2.17
7.63,0.0,-,50,Sulyán Alexa,5,MATE - GEAC,H1,Erfurt (GER),2024.2.02
7.64,0.0,-,51,Skriván Bíbor,3,BHSE,H1,Nyíregyháza (HUN),2024.2.17
7.65,0.0,-,52,Fodor Júlia,1,Vasas,H2,Nyíregyháza (HUN),2024.2.17
7.66,0.0,-,53,Bognár Anna,3,BHSE,H8,Budapest (HUN),2024.1.28
7.66,0.0,-,53,Fodor Júlia,1,Vasas,F1,Budapest (HUN),2024.2.04
7.67,0.0,-,55,Bognár Anna,3,BHSE,F1,Budapest (HUN),2024.1.28
7.68,0.0,-,56,Skriván Bíbor,3,BHSE,F1,Nyíregyháza (HUN),2024.2.17
7.68,0.0,-,56,Rózsahegyi Bori,7,TSC-Geotech,H1,Nyíregyháza (HUN),2024.2.24
7.7,0.0,-,58,Skriván Bíbor,3,BHSE,H3,Budapest (HUN),2024.2.04
7.7,0.0,14,58,Bathó Borbála,1,BHSE,H1,Nyíregyháza (HUN),2024.2.17
7.7,0.0,14,58,Pfiszterer Dorina,8,TSC-Geotech,F1,Nyíregyháza (HUN),2024.2.24
7.71,0.0,-,61,Rózsahegyi Bori,7,TSC-Geotech,H1,Nyíregyháza (HUN),2024.1.27
7.71,0.0,-,61,Fodor Júlia,1,Vasas,H4,Budapest (HUN),2024.2.04
7.72,0.0,-,63,Rózsahegyi Bori,7,TSC-Geotech,F1,Nyíregyháza (HUN),2024.1.27
7.72,0.0,16,63,Szikossy Szilvia,3,FTC,F1,Budapest (HUN),2024.2.1
7.72,0.0,-,63,Bathó Borbála,1,BHSE,F1,Nyíregyháza (HUN),2024.2.17
7.72,0.0,-,63,Pfiszterer Dorina,8,TSC-Geotech,H2,Nyíregyháza (HUN),2024.2.24
7.73,0.0,-,67,Skriván Bíbor,3,BHSE,F2,Budapest (HUN),2024.1.28
7.73,0.0,17,67,Besenyődi Petra,6,SVSE,F1,Budapest (HUN),2024.1.28
7.74,0.0,-,69,Pfiszterer Dorina,8,TSC-Geotech,H5,Budapest (HUN),2024.2.04
7.75,0.0,18,70,Gál Nikolett,4,DVTK,F2,Nyíregyháza (HUN),2024.2.17
7.76,0.0,-,71,Pfiszterer Dorina,8,TSC-Geotech,F1,Budapest (HUN),2024.2.04
7.76,0.0,19,71,Boldogh Boróka,7,DVTK,F1,Nyíregyháza (HUN),2024.2.17
7.76,0.0,-,71,Boldogh Boróka,7,DVTK,H2,Nyíregyháza (HUN),2024.2.17
7.76,0.0,-,71,Boldogh Boróka,7,DVTK,H3,Nyíregyháza (HUN),2024.2.24
7.77,0.0,-,75,Fodor Júlia,1,Vasas,F2,Budapest (HUN),2024.1.28
7.77,0.0,-,75,Besenyődi Petra,6,SVSE,H5,Budapest (HUN),2024.1.28
7.77,0.0,-,75,Szikossy Szilvia,3,FTC,H2,Budapest (HUN),2024.2.1
7.77,0.0,-,75,Bathó Borbála,1,BHSE,F1,Budapest (HUN),2024.2.1
7.77,0.0,20,75,Huszka Blanka,4,KARC,F2,Nyíregyháza (HUN),2024.2.17
7.78,0.0,-,80,Szikossy Szilvia,3,FTC,H1,Budapest (HUN),2024.1.28
7.78,0.0,-,80,Fodor Júlia,1,Vasas,H7,Budapest (HUN),2024.1.28
7.78,0.0,21,80,Sipos Borbála,99,KSI SE,F2,Nyíregyháza (HUN),2024.2.17
7.78,0.0,-,80,Boldogh Boróka,7,DVTK,F1,Nyíregyháza (HUN),2024.2.24
7.79,0.0,-,84,Bathó Borbála,1,BHSE,F1,Nyíregyháza (HUN),2024.1.2
7.79,0.0,-,84,Bathó Borbála,1,BHSE,F1,Nyíregyháza (HUN),2024.1.27
7.79,0.0,-,84,Szikossy Szilvia,3,FTC,H5,Budapest (HUN),2024.2.04
7.8,0.0,-,87,Bathó Borbála,1,BHSE,H1,Budapest (HUN),2024.2.1
7.81,0.0,22,88,Szűcs Szabina,2,BHSE,F2,Nyíregyháza (HUN),2024.1.2
7.81,0.0,-,88,Skriván Bíbor,3,BHSE,H9,Budapest (HUN),2024.1.28
7.81,0.0,-,88,Sipos Borbála,99,KSI SE,H7,Budapest (HUN),2024.2.04
7.81,0.0,-,88,Bathó Borbála,1,BHSE,F1,Budapest (HUN),2024.2.04
7.81,0.0,-,88,Bathó Borbála,1,BHSE,H7,Budapest (HUN),2024.2.04
7.82,0.0,23,93,Bartha Lilla,3,Vasas,F1,Nyíregyháza (HUN),2024.1.2
7.82,0.0,-,93,Bathó Borbála,1,BHSE,F2,Budapest (HUN),2024.1.28
7.83,0.0,-,95,Szikossy Szilvia,3,FTC,F2,Budapest (HUN),2024.1.28
7.83,0.0,24,95,Ecseri Angéla,6,Szolnoki MÁV-SE,H1,Nyíregyháza (HUN),2024.2.17
7.84,0.0,-,97,Bartha Lilla,3,Vasas,H4,Nyíregyháza (HUN),2024.1.2
7.84,0.0,-,97,Bathó Borbála,1,BHSE,H4,Nyíregyháza (HUN),2024.1.2
7.84,0.0,-,97,Sipos Borbála,99,KSI SE,H1,Nyíregyháza (HUN),2024.2.17
7.84,0.0,-,97,Gál Nikolett,4,DVTK,H2,Nyíregyháza (HUN),2024.2.17
7.84,0.0,-,97,Ecseri Angéla,6,Szolnoki MÁV-SE,F1,Nyíregyháza (HUN),2024.2.24
7.85,0.0,-,102,Szűcs Szabina,2,BHSE,H1,Nyíregyháza (HUN),2024.1.2
7.85,0.0,-,102,Boldogh Boróka,7,DVTK,H6,Nyíregyháza (HUN),2024.1.2
7.85,0.0,-,102,Szikossy Szilvia,3,FTC,F1,Budapest (HUN),2024.2.04
7.86,0.0,-,105,Bathó Borbála,1,BHSE,H4,Nyíregyháza (HUN),2024.1.27
7.86,0.0,-,105,Bathó Borbála,1,BHSE,H8,Budapest (HUN),2024.1.28
7.86,0.0,-,105,Ecseri Angéla,6,Szolnoki MÁV-SE,H2,Nyíregyháza (HUN),2024.2.24
7.87,0.0,-,108,Boldogh Boróka,7,DVTK,H1,Budapest (HUN),2024.2.04
7.88,0.0,-,109,Boldogh Boróka,7,DVTK,F2,Budapest (HUN),2024.2.04
7.89,0.0,25,110,Simon Virág,2,MATE - GEAC,F2,Nyíregyháza (HUN),2024.1.2
7.89,0.0,-,110,Simon Virág,2,MATE - GEAC,H3,Nyíregyháza (HUN),2024.1.2
7.89,0.0,-,110,Sipos Borbála,99,KSI SE,F2,Nyíregyháza (HUN),2024.1.2
7.89,0.0,25,110,Langmár Zsófia,8,ARAK,H1,Székesfehérvár (HUN),2024.1.21
7.89,0.0,25,110,Kőszegi Míra,2,BHSE,H2,Nyíregyháza (HUN),2024.1.27
7.89,0.0,-,110,Sipos Borbála,99,KSI SE,F1,Budapest (HUN),2024.2.04
7.89,0.0,-,110,Huszka Blanka,4,KARC,F1,Budapest (HUN),2024.2.1
7.89,0.0,-,110,Huszka Blanka,4,KARC,H3,Budapest (HUN),2024.2.1
7.9,0.0,28,118,Langmár Kata,6,ARAK,H4,Székesfehérvár (HUN),2024.1.21
7.9,0.0,28,118,Németh Mimi,8,Németh-Gerely AC SE,F2,Nyíregyháza (HUN),2024.1.27
7.9,0.0,-,118,Ecseri Angéla,6,Szolnoki MÁV-SE,F1,Nyíregyháza (HUN),2024.1.27
7.9,0.0,-,118,Ecseri Angéla,6,Szolnoki MÁV-SE,H6,Nyíregyháza (HUN),2024.1.27
7.9,0.0,28,118,Enyedi Lili,9,Miskolci Sportiskola,F1,Budapest (HUN),2024.2.04
7.9,0.0,-,118,Németh Mimi,8,Németh-Gerely AC SE,H2,Nyíregyháza (HUN),2024.2.17
7.9,0.0,-,118,Huszka Blanka,4,KARC,H1,Nyíregyháza (HUN),2024.2.17
7.9,0.0,-,118,Németh Mimi,8,Németh-Gerely AC SE,F1,Nyíregyháza (HUN),2024.2.24
7.91,0.0,-,126,Boldogh Boróka,7,DVTK,F2,Nyíregyháza (HUN),2024.1.2
7.91,0.0,-,126,Kőszegi Míra,2,BHSE,F1,Nyíregyháza (HUN),2024.1.27
7.91,0.0,31,126,Bottlik Judit,98,BHSE,F2,Nyíregyháza (HUN),2024.1.27
7.91,0.0,31,126,Szőke Gréta,9,DSC-SI,F1,Budapest (HUN),2024.2.04
7.91,0.0,31,126,Bogenfürst Zsófia,10,KASI,F1,Budapest (HUN),2024.2.04
7.92,0.0,-,131,Bottlik Judit,98,BHSE,H6,Budapest (HUN),2024.2.04
7.92,0.0,-,131,Ecseri Angéla,6,Szolnoki MÁV-SE,F1,Nyíregyháza (HUN),2024.2.17
7.92,0.0,34,131,Szmolár Boglárka,7,VSD,H5,Nyíregyháza (HUN),2024.2.24
7.93,0.0,-,134,Sipos Borbála,99,KSI SE,H7,Nyíregyháza (HUN),2024.1.2
7.93,0.0,35,134,Lalik Petra,6,DVTK,F2,Nyíregyháza (HUN),2024.1.2
7.93,0.0,-,134,Németh Mimi,8,Németh-Gerely AC SE,H4,Nyíregyháza (HUN),2024.2.24
7.94,0.0,-,137,Németh Mimi,8,Németh-Gerely AC SE,H2,Nyíregyháza (HUN),2024.1.2
7.94,0.0,-,137,Langmár Zsófia,8,ARAK,F1,Székesfehérvár (HUN),2024.1.21
7.94,0.0,-,137,Bottlik Judit,98,BHSE,H7,Nyíregyháza (HUN),2024.1.27
7.94,0.0,-,137,Szőke Gréta,9,DSC-SI,H1,Nyíregyháza (HUN),2024.1.27
7.94,0.0,-,137,Langmár Zsófia,8,ARAK,F1,Budapest (HUN),2024.2.1
7.94,0.0,36,137,Mohácsi Réka,7,FTC,F1,Nyíregyháza (HUN),2024.2.24
7.94,0.0,-,137,Szmolár Boglárka,7,VSD,F1,Nyíregyháza (HUN),2024.2.24
