Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
31.2,0.0,207,295,Mravik Szabolcs,12,UTE,CE10,Budapest (HUN),2024.3.09
31.22,0.0,208,296,Molnár Dávid,11,KARC,CE4,Budapest (HUN),2024.3.09
31.35,0.0,209,297,Péter Domonkos,11,UTE,CE5,Budapest (HUN),2024.3.09
31.44,0.0,210,298,Dénes Mátyás,11,SVSE,CE9,Budapest (HUN),2024.3.09
31.61,0.0,211,299,Udvardy Bende,11,SMAFC,CE5,Budapest (HUN),2024.3.09
31.75,0.0,212,300,Sárközi Bottyán,12,KARC,CE9,Budapest (HUN),2024.3.09
31.86,0.0,213,301,Madaczki Bence,6,UTE,F6,Nyíregyháza (HUN),2024.2.25
32.03,0.0,214,302,Krausz Levente,12,UTE,CE9,Budapest (HUN),2024.3.09
32.16,0.0,215,303,Herczig Hunor,11,Törökszentmiklósi DAK,CE7,Budapest (HUN),2024.3.09
32.22,0.0,216,304,Hajagos Benett,12,Viadukt SE,CE7,Budapest (HUN),2024.3.09
32.39,0.0,217,305,Kis-Tóth Márton,11,UTE,CE7,Budapest (HUN),2024.3.09
33.77,0.0,218,306,Buzsáki Zsombor,12,UTE,CE6,Budapest (HUN),2024.3.09
33.8,0.0,219,307,Füsti Zente,12,MATE - GEAC,CE10,Budapest (HUN),2024.3.09
34.33,0.0,220,308,Szabados Jonathan,12,Viadukt SE,CE10,Budapest (HUN),2024.3.09
35.06,0.0,221,309,Tóth Barnabás,12,UTE,CE6,Budapest (HUN),2024.3.09
39.75,0.0,222,310,Noé József,46,SVSE,F1,Budapest (HUN),2024.3.02
40.11,0.0,223,311,Hegedűs György,58,Dobó SE,F1,Budapest (HUN),2024.3.02
46.75,0.0,224,312,Szuda Károly,41,Albertirsai SE,F1,Budapest (HUN),2024.3.02
49.27,0.0,225,313,Sebők Árpád,44,Favorit AC,F1,Budapest (HUN),2024.3.02
50.63,0.0,226,314,Kővári István,39,EU-Solar SE,F1,Budapest (HUN),2024.3.02
